YYYYMMDDHH FOGO
2009021018 0
2009021100 0
2009021106 0
2009021112 2
2009021118 0
2009021200 0
2009021206 0
2009021212 0
2009021218 2
2009021300 0
2009021306 0
2009021312 0
2009021318 0
2009021400 0
2009021406 0
2009021412 0
2009021418 0
2009021500 0
2009021506 0
2009021512 0
2009021518 0
2009021600 0
2009021606 0
2009021612 3
2009021618 1
2009021700 0
2009021706 0
2009021712 0
2009021718 0
2009021800 0
2009021806 0
2009021812 1
2009021818 0
2009021900 0
2009021906 0
2009021912 0
2009021918 2
2009022000 0
2009022006 0
2009022012 0
2009022018 0
2009022100 0
2009022106 0
2009022112 0
2009022118 9
2009022200 1
2009022206 0
2009022212 0
2009022218 0
2009022300 0
2009022306 0
2009022312 0
2009022318 3
2009022400 0
2009022406 0
2009022412 0
2009022418 0
2009022500 0
2009022506 0
2009022512 3
2009022518 0
2009022600 0
2009022606 0
2009022612 0
2009022618 0
2009022700 0
2009022706 0
2009022712 1
2009022718 0
2009022800 1
2009022806 0
2009022812 0
2009022818 0
2009030100 0
2009030106 0
2009030112 0
2009030118 0
2009030200 0
2009030206 0
2009030212 0
2009030218 9
2009030300 0
2009030306 0
2009030312 0
2009030318 0
2009030400 0
2009030406 1
2009030412 3
2009030418 5
2009030500 0
2009030506 0
2009030512 0
2009030518 0
2009030600 0
2009030606 0
2009030612 8
2009030618 4
2009030700 1
2009030706 0
2009030712 0
2009030718 0
2009030800 0
2009030806 0
2009030812 0
2009030818 0
2009030900 0
2009030906 0
2009030912 0
2009030918 2
2009031000 0
2009031006 0
2009031012 1
2009031018 0
2009031100 1
2009031106 3
2009031112 1
2009031118 0
2009031200 3
2009031206 0
2009031212 0
2009031218 1
2009031300 1
2009031306 0
2009031312 2
2009031318 0
2009031400 4
2009031406 0
2009031412 0
2009031418 3
2009031500 0
2009031506 0
2009031512 2
2009031518 5
2009031600 0
2009031606 0
2009031612 0
2009031618 5
2009031700 0
2009031706 0
2009031712 0
2009031718 0
2009031800 0
2009031806 0
2009031812 0
2009031818 2
2009031900 0
2009031906 0
2009031912 0
2009031918 0
2009032000 0
2009032006 0
2009032012 0
2009032018 0
2009032100 0
2009032106 0
2009032112 0
2009032118 1
2009032200 0
2009032206 0
2009032212 0
2009032218 0
2009032300 0
2009032306 0
2009032312 0
2009032318 0
2009032400 0
2009032406 0
2009032412 0
2009032418 0
2009032500 0
2009032506 0
2009032512 0
2009032518 0
2009032600 0
2009032606 0
2009032612 0
2009032618 0
2009032700 0
2009032706 0
2009032712 0
2009032718 0
2009032800 0
2009032806 0
2009032812 0
2009032818 0
2009032900 0
2009032906 0
2009032912 0
2009032918 0
2009033000 0
2009033006 0
2009033012 0
2009033018 0
2009033100 0
2009033106 0
2009033112 0
2009033118 2
2009040100 0
2009040106 0
2009040112 0
2009040118 0
2009040200 0
2009040206 0
2009040212 0
2009040218 0
2009040300 0
2009040306 0
2009040312 0
2009040318 0
2009040400 0
2009040406 0
2009040412 0
2009040418 0
2009040500 0
2009040506 0
2009040512 0
2009040518 0
2009040600 0
2009040606 0
2009040612 0
2009040618 1
2009040700 0
2009040706 0
2009040712 0
2009040718 0
2009040800 1
2009040806 0
2009040812 0
2009040818 0
2009040900 0
2009040906 0
2009040912 0
2009040918 0
2009041000 0
2009041006 0
2009041012 0
2009041018 0
2009041100 0
2009041106 0
2009041112 0
2009041118 0
2009041200 0
2009041206 0
2009041212 0
2009041218 0
2009041300 0
2009041306 0
2009041312 0
2009041318 0
2009041400 0
2009041406 0
2009041412 0
2009041418 0
2009041500 0
2009041506 0
2009041512 0
2009041518 0
2009041600 0
2009041606 0
2009041612 0
2009041618 0
2009041700 0
2009041706 0
2009041712 0
2009041718 1
2009041800 0
2009041806 0
2009041812 0
2009041818 0
2009041900 0
2009041906 0
2009041912 0
2009041918 0
2009042000 0
2009042006 0
2009042012 0
2009042018 0
2009042100 0
2009042106 0
2009042112 0
2009042118 0
2009042200 0
2009042206 0
2009042212 0
2009042218 0
2009042300 0
2009042306 0
2009042312 0
2009042318 0
2009042400 0
2009042406 0
2009042412 0
2009042418 1
2009042500 0
2009042506 0
2009042512 2
2009042518 0
2009042600 0
2009042606 0
2009042612 0
2009042618 0
2009042700 0
2009042706 0
2009042712 0
2009042718 0
2009042800 0
2009042806 0
2009042812 0
2009042818 0
2009042900 0
2009042906 0
2009042912 0
2009042918 0
2009043000 0
2009043006 0
2009043012 0
2009043018 0
2009050100 0
2009050106 0
2009050112 0
2009050118 0
2009050200 0
2009050206 0
2009050212 0
2009050218 0
2009050300 0
2009050306 0
2009050312 0
2009050318 0
2009050400 0
2009050406 0
2009050412 0
2009050418 0
2009050500 0
2009050506 0
2009050512 0
2009050518 0
2009050600 0
2009050606 0
2009050612 0
2009050618 0
2009050700 0
2009050706 0
2009050712 0
2009050718 1
2009050800 0
2009050806 0
2009050812 0
2009050818 0
2009050900 0
2009050906 2
2009050912 0
2009050918 0
2009051000 0
2009051006 0
2009051012 0
2009051018 1
2009051100 0
2009051106 0
2009051112 1
2009051118 0
2009051200 3
2009051206 0
2009051212 0
2009051218 8
2009051300 1
2009051306 0
2009051312 2
2009051318 0
2009051400 0
2009051406 0
2009051412 0
2009051418 3
2009051500 1
2009051506 0
2009051512 0
2009051518 1
2009051600 0
2009051606 0
2009051612 0
2009051618 1
2009051700 0
2009051706 0
2009051712 0
2009051718 0
2009051800 0
2009051806 0
2009051812 0
2009051818 0
2009051900 0
2009051906 0
2009051912 0
2009051918 2
2009052000 0
2009052006 0
2009052012 1
2009052018 0
2009052100 0
2009052106 0
2009052112 1
2009052118 3
2009052200 0
2009052206 0
2009052212 0
2009052218 0
2009052300 0
2009052306 0
2009052312 0
2009052318 0
2009052400 0
2009052406 0
2009052412 0
2009052418 0
2009052500 0
2009052506 0
2009052512 2
2009052518 0
2009052600 1
2009052606 0
2009052612 0
2009052618 5
2009052700 0
2009052706 0
2009052712 2
2009052718 0
2009052800 0
2009052806 0
2009052812 0
2009052818 1
2009052900 0
2009052906 0
2009052912 0
2009052918 0
2009053000 2
2009053006 0
2009053012 2
2009053018 0
2009053100 0
2009053106 0
2009053112 0
2009053118 0
2009060100 0
2009060106 0
2009060112 0
2009060118 0
2009060200 0
2009060206 0
2009060212 0
2009060218 0
2009060300 0
2009060306 0
2009060312 0
2009060318 0
2009060400 0
2009060406 0
2009060412 0
2009060418 0
2009060500 0
2009060506 0
2009060512 0
2009060518 0
2009060600 0
2009060606 0
2009060612 0
2009060618 6
2009060700 0
2009060706 0
2009060712 0
2009060718 0
2009060800 0
2009060806 0
2009060812 0
2009060818 0
2009060900 0
2009060906 0
2009060912 0
2009060918 0
2009061000 0
2009061006 0
2009061012 2
2009061018 0
2009061100 0
2009061106 0
2009061112 0
2009061118 3
2009061200 0
2009061206 0
2009061212 0
2009061218 0
2009061300 0
2009061306 0
2009061312 0
2009061318 0
2009061400 0
2009061406 0
2009061412 0
2009061418 0
2009061500 0
2009061506 0
2009061512 0
2009061518 0
2009061600 0
2009061606 0
2009061612 0
2009061618 0
2009061700 0
2009061706 0
2009061712 0
2009061718 4
2009061800 0
2009061806 0
2009061812 0
2009061818 0
2009061900 0
2009061906 0
2009061912 3
2009061918 0
2009062000 0
2009062006 0
2009062012 0
2009062018 5
2009062100 0
2009062106 0
2009062112 2
2009062118 0
2009062200 0
2009062206 0
2009062212 2
2009062218 3
2009062300 0
2009062306 0
2009062312 1
2009062318 0
2009062400 0
2009062406 0
2009062412 0
2009062418 4
2009062500 0
2009062506 0
2009062512 0
2009062518 4
2009062600 0
2009062606 0
2009062612 5
2009062618 4
2009062700 1
2009062706 0
2009062712 0
2009062718 3
2009062800 0
2009062806 0
2009062812 1
2009062818 0
2009062900 0
2009062906 0
2009062912 0
2009062918 4
2009063000 0
2009063006 0
2009063012 1
2009063018 0
2009070100 0
2009070106 0
2009070112 4
2009070118 10
2009070200 0
2009070206 0
2009070212 6
2009070218 0
2009070300 0
2009070306 0
2009070312 2
2009070318 3
2009070400 0
2009070406 0
2009070412 0
2009070418 2
2009070500 0
2009070506 0
2009070512 3
2009070518 0
2009070600 0
2009070606 0
2009070612 0
2009070618 2
2009070700 0
2009070706 0
2009070712 0
2009070718 0
2009070800 0
2009070806 0
2009070812 0
2009070818 0
2009070900 0
2009070906 0
2009070912 0
2009070918 0
2009071000 0
2009071006 0
2009071012 1
2009071018 5
2009071100 0
2009071106 0
2009071112 0
2009071118 0
2009071200 0
2009071206 0
2009071212 2
2009071218 0
2009071300 0
2009071306 0
2009071312 0
2009071318 5
2009071400 0
2009071406 0
2009071412 0
2009071418 0
2009071500 2
2009071506 3
2009071512 0
2009071518 3
2009071600 0
2009071606 0
2009071612 1
2009071618 0
2009071700 0
2009071706 0
2009071712 0
2009071718 7
2009071800 0
2009071806 0
2009071812 0
2009071818 1
2009071900 0
2009071906 0
2009071912 4
2009071918 1
2009072000 1
2009072006 0
2009072012 0
2009072018 3
2009072100 0
2009072106 0
2009072112 4
2009072118 0
2009072200 1
2009072206 2
2009072212 0
2009072218 10
2009072300 0
2009072306 0
2009072312 3
2009072318 1
2009072400 3
2009072406 1
2009072412 2
2009072418 13
2009072500 0
2009072506 0
2009072512 0
2009072518 1
2009072600 0
2009072606 0
2009072612 0
2009072618 11
2009072700 0
2009072706 0
2009072712 0
2009072718 10
2009072800 0
2009072806 0
2009072812 7
2009072818 4
2009072900 3
2009072906 0
2009072912 0
2009072918 15
2009073000 0
2009073006 0
2009073012 7
2009073018 3
2009073100 6
2009073106 1
2009073112 1
2009073118 29
2009080100 0
2009080106 0
2009080112 1
2009080118 2
2009080200 0
2009080206 0
2009080212 3
2009080218 4
2009080300 0
2009080306 0
2009080312 0
2009080318 1
2009080400 0
2009080406 0
2009080412 3
2009080418 8
2009080500 0
2009080506 0
2009080512 0
2009080518 20
2009080600 0
2009080606 0
2009080612 4
2009080618 1
2009080700 0
2009080706 0
2009080712 0
2009080718 42
2009080800 0
2009080806 0
2009080812 3
2009080818 0
2009080900 2
2009080906 0
2009080912 2
2009080918 19
2009081000 0
2009081006 0
2009081012 1
2009081018 5
2009081100 1
2009081106 2
2009081112 5
2009081118 13
2009081200 3
2009081206 0
2009081212 0
2009081218 6
2009081300 0
2009081306 2
2009081312 3
2009081318 1
2009081400 5
2009081406 2
2009081412 0
2009081418 1
2009081500 0
2009081506 1
2009081512 7
2009081518 0
2009081600 0
2009081606 0
2009081612 0
2009081618 2
2009081700 0
2009081706 0
2009081712 0
2009081718 1
2009081800 1
2009081806 0
2009081812 6
2009081818 15
2009081900 6
2009081906 0
2009081912 0
2009081918 8
2009082000 0
2009082006 4
2009082012 3
2009082018 7
2009082100 2
2009082106 1
2009082112 4
2009082118 6
2009082200 0
2009082206 0
2009082212 3
2009082218 3
2009082300 0
2009082306 0
2009082312 0
2009082318 3
2009082400 0
2009082406 0
2009082412 0
2009082418 0
2009082500 2
2009082506 1
2009082512 0
2009082518 5
2009082600 0
2009082606 0
2009082612 0
2009082618 0
2009082700 0
2009082706 0
2009082712 0
2009082718 6
2009082800 0
2009082806 0
2009082812 0
2009082818 0
2009082900 0
2009082906 0
2009082912 3
2009082918 0
2009083000 2
2009083006 0
2009083012 0
2009083018 13
2009083100 0
2009083106 0
2009083112 3
2009083118 0
2009090100 4
2009090106 3
2009090112 2
2009090118 29
2009090200 0
2009090206 0
2009090212 7
2009090218 2
2009090300 1
2009090306 2
2009090312 5
2009090318 41
2009090400 2
2009090406 0
2009090412 6
2009090418 16
2009090500 0
2009090506 2
2009090512 10
2009090518 37
2009090600 0
2009090606 0
2009090612 0
2009090618 8
2009090700 0
2009090706 0
2009090712 0
2009090718 0
2009090800 0
2009090806 1
2009090812 0
2009090818 4
2009090900 0
2009090906 0
2009090912 10
2009090918 0
2009091000 1
2009091006 0
2009091012 2
2009091018 12
2009091100 2
2009091106 0
2009091112 0
2009091118 0
2009091200 0
2009091206 0
2009091212 0
2009091218 4
2009091300 2
2009091306 1
2009091312 1
2009091318 5
2009091400 0
2009091406 0
2009091412 18
2009091418 31
2009091500 4
2009091506 0
2009091512 0
2009091518 107
2009091600 1
2009091606 0
2009091612 9
2009091618 29
2009091700 9
2009091706 0
2009091712 3
2009091718 42
2009091800 0
2009091806 0
2009091812 10
2009091818 4
2009091900 10
2009091906 6
2009091912 42
2009091918 170
2009092000 2
2009092006 0
2009092012 23
2009092018 10
2009092100 1
2009092106 6
2009092112 25
2009092118 89
2009092200 4
2009092206 1
2009092212 0
2009092218 31
2009092300 0
2009092306 0
2009092312 29
2009092318 61
2009092400 1
2009092406 0
2009092412 0
2009092418 59
2009092500 2
2009092506 0
2009092512 2
2009092518 2
2009092600 1
2009092606 0
2009092612 1
2009092618 16
2009092700 2
2009092706 2
2009092712 0
2009092718 4
2009092800 1
2009092806 1
2009092812 22
2009092818 119
2009092900 12
2009092906 1
2009092912 1
2009092918 166
2009093000 5
2009093006 3
2009093012 51
2009093018 71
2009100100 6
2009100106 1
2009100112 5
2009100118 26
2009100200 0
2009100206 0
2009100212 7
2009100218 13
2009100300 29
2009100306 19
2009100312 8
2009100318 251
2009100400 4
2009100406 0
2009100412 12
2009100418 0
2009100500 1
2009100506 3
2009100512 33
2009100518 127
2009100600 10
2009100606 0
2009100612 1
2009100618 32
2009100700 2
2009100706 1
2009100712 37
2009100718 129
2009100800 7
2009100806 0
2009100812 0
2009100818 43
2009100900 0
2009100906 0
2009100912 0
2009100918 0
2009101000 0
2009101006 0
2009101012 0
2009101018 1
2009101100 0
2009101106 0
2009101112 1
2009101118 0
2009101200 0
2009101206 0
2009101212 0
2009101218 28
2009101300 0
2009101306 0
2009101312 6
2009101318 14
2009101400 0
2009101406 0
2009101412 17
2009101418 110
2009101500 9
2009101506 0
2009101512 0
2009101518 39
2009101600 0
2009101606 1
2009101612 22
2009101618 53
2009101700 5
2009101706 0
2009101712 0
2009101718 69
2009101800 0
2009101806 0
2009101812 15
2009101818 5
2009101900 2
2009101906 1
2009101912 0
2009101918 62
2009102000 0
2009102006 0
2009102012 3
2009102018 0
2009102100 0
2009102106 0
2009102112 2
2009102118 56
2009102200 2
2009102206 0
2009102212 0
2009102218 4
2009102300 0
2009102306 0
2009102312 1
2009102318 16
2009102400 0
2009102406 0
2009102412 0
2009102418 0
2009102500 0
2009102506 0
2009102512 0
2009102518 3
2009102600 0
2009102606 0
2009102612 0
2009102618 9
2009102700 0
2009102706 0
2009102712 0
2009102718 0
2009102800 0
2009102806 0
2009102812 0
2009102818 0
2009102900 0
2009102906 0
2009102912 0
2009102918 0
2009103000 0
2009103006 0
2009103012 0
2009103018 0
2009103100 0
2009103106 0
2009103112 0
2009103118 0
2009110100 0
2009110106 0
2009110112 0
2009110118 0
2009110200 0
2009110206 0
2009110212 0
2009110218 0
2009110300 0
2009110306 0
2009110312 1
2009110318 0
2009110400 0
2009110406 0
2009110412 0
2009110418 3
2009110500 0
2009110506 0
2009110512 1
2009110518 0
2009110600 0
2009110606 0
2009110612 0
2009110618 21
2009110700 0
2009110706 0
2009110712 2
2009110718 0
2009110800 0
2009110806 2
2009110812 2
2009110818 1
2009110900 0
2009110906 0
2009110912 0
2009110918 0
2009111000 0
2009111006 1
2009111012 0
2009111018 0
2009111100 0
2009111106 0
2009111112 0
2009111118 0
2009111200 0
2009111206 0
2009111212 3
2009111218 2
2009111300 5
2009111306 0
2009111312 0
2009111318 25
2009111400 0
2009111406 0
2009111412 0
2009111418 1
2009111500 0
2009111506 0
2009111512 1
2009111518 8
2009111600 0
2009111606 0
2009111612 0
2009111618 3
2009111700 0
2009111706 0
2009111712 1
2009111718 0
2009111800 0
2009111806 0
2009111812 0
2009111818 0
2009111900 0
2009111906 0
2009111912 0
2009111918 0
2009112000 0
2009112006 0
2009112012 1
2009112018 8
2009112100 1
2009112106 0
2009112112 2
2009112118 0
2009112200 3
2009112206 1
2009112212 2
2009112218 17
2009112300 0
2009112306 0
2009112312 0
2009112318 4
2009112400 0
2009112406 0
2009112412 0
2009112418 14
2009112500 2
2009112506 2
2009112512 0
2009112518 2
2009112600 0
2009112606 0
2009112612 7
2009112618 4
2009112700 4
2009112706 0
2009112712 1
2009112718 3
2009112800 0
2009112806 0
2009112812 8
2009112818 1
2009112900 4
2009112906 4
2009112912 0
2009112918 20
2009113000 0
2009113006 0
2009113012 1
2009113018 0
2009120100 0
2009120106 0
2009120112 0
2009120118 0
2009120200 0
2009120206 0
2009120212 0
2009120218 0
2009120300 0
2009120306 0
2009120312 0
2009120318 0
2009120400 0
2009120406 0
2009120412 0
2009120418 0
2009120500 0
2009120506 0
2009120512 0
2009120518 0
2009120600 0
2009120606 0
2009120612 0
2009120618 0
2009120700 0
2009120706 0
2009120712 0
2009120718 0
2009120800 0
2009120806 0
2009120812 0
2009120818 2
2009120900 0
2009120906 0
2009120912 0
2009120918 0
2009121000 0
2009121006 0
2009121012 0
2009121018 5
2009121100 0
2009121106 0
2009121112 0
2009121118 1
2009121200 0
2009121206 0
2009121212 0
2009121218 0
2009121300 2
2009121306 2
2009121312 0
2009121318 3
2009121400 0
2009121406 0
2009121412 0
2009121418 0
2009121500 0
2009121506 0
2009121512 0
2009121518 3
2009121600 0
2009121606 0
2009121612 0
2009121618 0
2009121700 0
2009121706 0
2009121712 5
2009121718 8
2009121800 1
2009121806 0
