Dia TEMP PREC UM10 UM2M FOGO
2000071400 294.02975 1.91474525e-06 0.16616675 0.15682675 0.0
2000071500 293.4175 3.56515e-06 0.16602525 0.15610449999999998 0.0
2000071600 294.07900000000006 9.91818e-07 0.16502675 0.15549449999999998 0.0
2000071700 292.84875 8.25095e-08 0.16397375 0.15482875 0.0
2000071800 291.29275 5.557e-08 0.16278175 0.15410625 0.0
2000071900 293.927 8.873025e-07 0.16186650000000002 0.15338475 0.0
2000072000 295.76225 0.0 0.16092375 0.15280175 0.0
2000072100 295.337 0.0 0.159898 0.15202475 0.0
2000072200 295.471 1.9333575e-07 0.15895425 0.15135825 0.0
2000072300 296.24 6.10535e-07 0.158206 0.15074725 0.0
2000072400 296.93725 7.1672975e-07 0.1572615 0.15002625 0.0
2000072500 295.43225 5.8593812500000006e-06 0.15758575000000002 0.1493875 0.0
2000072600 294.37 6.1973775e-06 0.15832325 0.14902625 0.0
2000072700 294.1445 1.57569075e-06 0.15848425 0.14847 0.0
2000072800 292.8985 6.373245e-07 0.15779224999999997 0.14805475 0.0
2000072900 291.50675 8.33145e-08 0.15704474999999998 0.147499 0.0
2000073000 292.00350000000003 2.778175e-08 0.156213 0.14708349999999998 0.0
2000073100 292.5305 2.749875e-08 0.1554095 0.146416 0.0
2000080100 293.64050000000003 1.4399175e-06 0.154827 0.14602900000000002 0.0
2000080200 293.863 5.4243125e-06 0.15496174999999998 0.14558325 0.0
2000080300 293.90975 8.25095e-08 0.15498450000000003 0.145223 0.0
2000080400 295.0665 1.10075e-06 0.154264 0.144779 0.0
2000080500 293.35225 2.2900525e-06 0.15403925000000002 0.14427874999999998 0.0
2000080600 291.95775 5.57725e-07 0.15356950000000003 0.143919 0.0
2000080700 293.277 1.1110275e-07 0.152794 0.1434745 0.0
2000080800 294.55925 1.45514925e-06 0.15215825 0.142947 0.0
2000080900 295.86 7.565255e-07 0.1519975 0.142643 0.0
2000081000 297.82575 2.749875e-08 0.151222 0.14219849999999998 0.0
2000081100 298.00975000000005 2.8034e-08 0.150502 0.1417275 0.0
2000081200 295.73775 8.576435e-06 0.1513005 0.14139474999999999 0.0
2000081300 293.31899999999996 4.0961975e-06 0.15211025 0.14095049999999998 0.0
2000081400 292.94050000000004 2.7503350000000004e-07 0.151752 0.140728 0.0
