#YYYYMMDDHH,air2m,prate,soilw0-10cm,soilw10-200cm,FOGO
2010033000,293251,3.57012e-05,0.313983,0.341783,0
2010033006,296.38,5.35925e-06,0.31432,0.341562,0
2010033012,299705,0.000175855,0.328098,0.341007,0
2010033018,295232,2.11284e-05,0.327668,0.340783,4
2010033100,293741,9.84208e-06,0.327906,0.340562,0
2010033106,296465,1.44281e-05,0.328226,0.340341,0
2010033112,298985,0.00020243,0.342969,0.340006,0
2010033118,295368,2.60185e-05,0.337434,0.340116,0
2010040100,293668,1.71627e-05,0.335769,0.340006,0
2010040106,295268,3.30038e-07,0.331773,0.339672,0
2010040112,298381,9.80218e-05,0.331551,0.339339,0
2010040118,294924,9.19432e-05,0.337511,0.339114,0
2010040200,293779,1.13036e-05,0.334195,0.339004,0
2010040206,295124,3.53891e-05,0.334774,0.338782,0
2010040212,298062,6.35303e-05,0.331578,0.33845,0
2010040218,295182,4.79709e-05,0.331572,0.338229,0
2010040300,293816,3.04327e-05,0.33234,0.338008,0
2010040306,295394,4.10136e-06,0.329335,0.337675,0
2010040312,297827,0.00012767,0.336135,0.337344,0
2010040318,295079,0.000118162,0.343064,0.337454,0
2010040400,294122,1.10129e-06,0.338401,0.337344,0
2010040406,295299,1.9803e-06,0.334626,0.337123,0
2010040412,298182,9.9217e-05,0.337029,0.336789,0
2010040418,294988,5.40564e-05,0.339004,0.336674,1
2010040500,293865,1.54027e-06,0.335132,0.336451,0
2010040506,295322,0.0,0.331815,0.33634,0
2010040512,298671,7.15951e-05,0.331469,0.335784,0
2010040518,295056,1.84185e-05,0.329909,0.335561,0
2010040600,293678,5.01486e-05,0.33421,0.33545,0
2010040606,296192,4.65368e-06,0.329903,0.335224,0
2010040612,299562,0.000302497,0.358044,0.335111,0
2010040618,295692,0.000180035,0.361716,0.336103,1
2010040700,293793,7.5357e-05,0.361287,0.336545,0
2010040706,295067,4.70901e-05,0.356768,0.336763,0
2010040712,297164,0.00010037,0.35031,0.336764,0
2010040718,293045,3.34185e-05,0.348235,0.33632,0
2010040800,291.49,1.59431e-05,0.347802,0.336208,0
2010040806,293835,2.15295e-05,0.346838,0.335877,0
2010040812,297239,5.85308e-05,0.336136,0.334993,0
2010040818,291.76,1.0542e-05,0.331791,0.334439,3
2010040900,290147,1.68241e-05,0.332013,0.334331,0
2010040906,291596,0.0,0.329445,0.333665,0
2010040912,295.79,9.53365e-06,0.315682,0.332559,0
2010040918,291396,4.71072e-06,0.313678,0.331894,0
2010041000,289.94,0.0,0.314223,0.331339,0
2010041006,292.06,0.0,0.312881,0.330895,0
2010041012,297113,5.60398e-06,0.301994,0.329675,2
2010041018,291461,1.00943e-06,0.299988,0.328676,0
2010041100,289516,0.0,0.300871,0.328232,4
2010041106,291905,0.0,0.300419,0.327789,1
2010041112,298061,4.48621e-07,0.292312,0.326123,0
2010041118,290895,0.0,0.290421,0.325235,0
2010041200,288837,0.0,0.291412,0.324681,0
2010041206,291269,0.0,0.291296,0.324016,0
2010041212,298296,0.0,0.285634,0.322571,1
2010041218,291.08,1.98035e-06,0.283852,0.321572,0
2010041300,289556,4.62083e-06,0.284954,0.321017,5
2010041306,292158,0.0,0.285058,0.320574,0
2010041312,298718,0.0,0.280621,0.318796,0
2010041318,291793,0.0,0.279066,0.318129,1
2010041400,290159,1.09995e-07,0.279503,0.317352,0
2010041406,292247,2.11109e-06,0.279721,0.316798,0
2010041412,299981,0.0,0.276394,0.315243,0
2010041418,293191,1.43025e-06,0.275505,0.314243,0
2010041500,291.19,4.0707e-06,0.276162,0.3138,1
2010041506,293657,1.09995e-07,0.27616,0.313243,1
2010041512,300.35,0.0,0.273392,0.311912,3
2010041518,292982,4.40059e-07,0.27228,0.310912,0
2010041600,291605,0.0,0.272721,0.310468,4
2010041606,294215,1.12136e-07,0.27294,0.309691,0
2010041612,301236,4.48595e-07,0.270391,0.30847,0
2010041618,293.67,0.0,0.269834,0.307691,0
2010041700,292358,1.5366e-05,0.271506,0.307248,0
2010041706,295367,5.5116e-07,0.271616,0.306472,0
2010041712,301578,3.66743e-06,0.269287,0.305362,0
2010041718,294226,1.16946e-05,0.26929,0.304473,0
2010041800,292825,6.39399e-06,0.270059,0.304141,0
2010041806,295371,1.09995e-07,0.270059,0.303695,0
2010041812,303103,1.12136e-07,0.267729,0.302252,0
2010041818,294.95,1.04687e-05,0.267288,0.301587,0
2010041900,292704,6.84047e-06,0.267727,0.30092,0
2010041906,294947,0.0,0.267504,0.300364,0
2010041912,301123,5.60783e-07,0.265396,0.299033,0
2010041918,292345,0.0,0.264508,0.298476,0
2010042000,290079,0.0,0.264949,0.297812,0
2010042006,294112,1.09995e-07,0.264839,0.297365,0
2010042012,301347,0.0,0.262729,0.296033,0
2010042018,292789,0.0,0.261842,0.295145,10
2010042100,290999,0.0,0.261618,0.294924,0
2010042106,295032,0.0,0.261506,0.294035,0
2010042112,302724,0.0,0.259732,0.292812,1
2010042118,294272,0.0,0.259286,0.292147,0
2010042200,291858,4.48642e-06,0.259509,0.291703,0
2010042206,295767,0.0,0.259397,0.291036,0
2010042212,303491,0.0,0.257844,0.289593,0
2010042218,293214,0.0,0.257286,0.289259,0
2010042300,291203,0.0,0.257283,0.288372,3
2010042306,296178,0.0,0.257173,0.288372,0
2010042312,305014,0.0,0.255619,0.286593,0
2010042318,295.61,0.0,0.255175,0.286038,0
2010042400,293066,0.0,0.254952,0.285705,0
2010042406,298197,0.0,0.254952,0.285261,0
2010042412,303.79,0.0,0.253508,0.283483,2
2010042418,295.8,0.0,0.25251,0.282707,2
2010042500,293045,0.0,0.252066,0.282374,5
2010042506,296232,0.0,0.251844,0.281817,0
2010042512,301979,0.0,0.250624,0.280374,0
2010042518,294425,3.46963e-06,0.250293,0.279595,0
2010042600,292656,8.04277e-06,0.250516,0.279484,0
2010042606,296266,4.41165e-07,0.250403,0.27893,0
2010042612,302.29,2.77264e-06,0.249627,0.277818,1
2010042618,294337,3.34416e-07,0.24907,0.277152,0
2010042700,293122,5.2544e-06,0.249517,0.276819,1
2010042706,296932,0.0,0.249071,0.276376,0
2010042712,303737,1.00035e-06,0.247961,0.275155,0
2010042718,294954,0.0,0.247627,0.274376,4
2010042800,292846,0.0,0.247516,0.273819,0
2010042806,297002,0.0,0.247182,0.273709,0
2010042812,304144,0.0,0.245851,0.272155,2
2010042818,295168,0.0,0.244961,0.271377,0
2010042900,291744,5.17094e-06,0.245069,0.270931,0
2010042906,295557,1.09995e-07,0.244846,0.270488,0
2010042912,302539,0.0,0.243736,0.269042,0
2010042918,293767,5.83107e-06,0.243511,0.268377,3
2010043000,291342,0.0,0.243289,0.268153,0
2010043006,294289,1.12136e-07,0.242956,0.26771,0
2010043012,300941,0.0,0.242068,0.26682,0
2010043018,292512,1.65029e-06,0.24151,0.265931,0
2010050100,290123,6.11336e-06,0.241844,0.265596,0
2010050106,294235,1.65027e-06,0.241954,0.265154,0
2010050112,302055,4.35032e-05,0.243594,0.264151,1
2010050118,293119,1.48674e-05,0.244032,0.263707,4
2010050200,291195,1.02112e-05,0.244364,0.263485,0
2010050206,293919,0.0,0.243922,0.262928,0
2010050212,301.13,0.0,0.243034,0.261928,0
2010050218,293162,1.09995e-07,0.242146,0.261149,0
2010050300,290914,0.0,0.241704,0.260593,0
2010050306,293335,0.0,0.24137,0.260371,0
2010050312,300893,0.0,0.240149,0.25915,0
2010050318,291983,0.0,0.239708,0.258481,2
2010050400,289447,5.5008e-07,0.239262,0.258038,0
2010050406,293356,6.65585e-07,0.239262,0.257705,0
2010050412,301138,0.0,0.238152,0.256705,0
2010050418,291.57,0.0,0.237598,0.255927,2
2010050500,289174,0.0,0.237374,0.255482,0
2010050506,294.28,0.0,0.236933,0.25537,0
2010050512,302214,0.0,0.235933,0.254037,0
2010050518,293397,0.0,0.235488,0.253481,0
2010050600,291551,0.0,0.235378,0.253148,0
2010050606,296735,0.0,0.234711,0.252481,2
2010050612,303481,0.0,0.233823,0.251594,0
2010050618,294397,1.12136e-07,0.233268,0.250926,3
2010050700,292674,0.0,0.232935,0.250594,0
2010050706,296358,0.0,0.232713,0.250149,0
2010050712,303189,3.02834e-06,0.232051,0.248928,0
2010050718,294893,0.0,0.231161,0.248482,0
2010050800,292206,2.68981e-06,0.231163,0.248038,1
2010050806,296331,2.23263e-07,0.23094,0.247485,0
2010050812,303322,0.0,0.230052,0.246595,0
2010050818,294394,0.0,0.229386,0.245817,4
2010050900,292.45,0.0,0.229163,0.245259,0
2010050906,296682,0.0,0.228942,0.245038,0
2010050912,305433,6.60121e-06,0.228494,0.244038,0
2010050918,295872,2.03537e-05,0.230029,0.243261,0
2010051000,293552,3.34642e-05,0.232667,0.243038,0
2010051006,294883,5.12507e-05,0.237524,0.242705,0
2010051012,300176,5.72576e-05,0.240288,0.242036,0
2010051018,294047,"0,06942",0.24592,0.24148,1
2010051100,292009,9.91605e-05,0.259056,0.241368,0
2010051106,293121,9.20373e-05,0.273283,0.241145,0
2010051112,297003,9.45678e-05,0.276751,0.2407,0
2010051118,293164,6.91205e-05,0.28117,0.240587,0
2010051200,291318,4.06492e-05,0.284962,0.240585,0
2010051206,293771,7.71372e-06,0.281538,0.240252,0
2010051212,298894,4.90979e-05,0.278316,0.240029,0
2010051218,293576,4.14071e-05,0.281402,0.239584,0
2010051300,292188,2.65236e-06,0.279295,0.239472,0
2010051306,294685,3.43413e-05,0.280273,0.239027,0
2010051312,299.8,9.86494e-05,0.283386,0.238472,0
2010051318,293926,8.20438e-05,0.292537,0.23825,0
2010051400,292362,5.86038e-05,0.300039,0.238251,0
2010051406,294372,1.56915e-06,0.295249,0.238029,0
2010051412,298274,0.000221777,0.314006,0.237478,0
2010051418,294042,4.60539e-05,0.31077,0.237704,0
2010051500,292243,2.67323e-06,0.305401,0.237483,0
2010051506,293.47,6.46692e-06,0.300935,0.237263,0
2010051512,298865,8.10743e-05,0.297844,0.236821,0
2010051518,293748,2.61335e-05,0.296976,0.236268,1
2010051600,291251,1.09995e-07,0.293956,0.236157,0
2010051606,293487,8.95076e-07,0.290384,0.236159,0
2010051612,301811,0.0,0.282008,0.23538,0
2010051618,293283,0.0,0.278666,0.234605,0
2010051700,291088,0.0,0.276769,0.234381,0
2010051706,294.49,0.0,0.274763,0.234048,0
2010051712,303.26,0.0,0.269967,0.233271,0
2010051718,294238,0.0,0.266846,0.232381,8
2010051800,292019,0.0,0.264952,0.23216,0
2010051806,294516,0.0,0.263391,0.231495,0
2010051812,301086,0.0,0.260605,0.230717,0
2010051818,293.64,0.0,0.2586,0.230272,0
2010051900,291087,3.30038e-07,0.257263,0.229939,0
2010051906,293715,5.52292e-07,0.256482,0.229272,0
2010051912,302305,0.0,0.254255,0.228495,1
2010051918,293357,0.0,0.252808,0.22805,1
2010052000,290724,7.7014e-06,0.252468,0.227716,0
2010052006,294146,0.0,0.251465,0.227384,0
2010052012,301996,2.89957e-05,0.251574,0.226384,0
2010052018,293537,8.58154e-06,0.251012,0.225937,0
2010052100,291269,0.0,0.250232,0.225827,0
2010052106,295414,0.0,0.249453,0.22527,0
2010052112,302732,2.52286e-05,0.249436,0.224493,0
2010052118,295062,4.41824e-05,0.25339,0.224049,0
2010052200,292796,2.10981e-06,0.252503,0.223714,0
2010052206,295217,1.11908e-05,0.252942,0.223493,0
2010052212,299542,0.000188864,0.270947,0.222824,0
2010052218,293906,0.00011332,0.287675,0.22271,5
2010052300,292339,2.85184e-05,0.288541,0.222598,0
2010052306,294396,1.13332e-05,0.284778,0.222595,0
2010052312,298751,0.000146723,0.291964,0.222371,0
2010052318,293738,3.95834e-05,0.291534,0.222366,0
2010052400,292126,0.0,0.287226,0.222255,0
2010052406,294462,2.21123e-07,0.283578,0.22192,0
2010052412,299.36,5.2707e-05,0.280036,0.221475,0
2010052418,293927,4.85375e-05,0.280359,0.221141,0
2010052500,291605,1.09995e-07,0.278366,0.220918,0
2010052506,294006,2.20017e-07,0.275819,0.220584,0
2010052512,299959,1.11357e-05,0.270618,0.220249,0
2010052518,293406,3.85069e-06,0.268401,0.219694,0
2010052600,290338,0.0,0.267182,0.219359,0
2010052606,295174,2.20017e-07,0.265407,0.219138,0
2010052612,301214,6.82123e-06,0.261866,0.218581,1
2010052618,294276,7.70122e-07,0.259319,0.217803,9
2010052700,290873,0.0,0.258097,0.217469,0
2010052706,292942,0.0,0.256877,0.217137,0
2010052712,299823,2.09038e-06,0.254219,0.21658,0
2010052718,292784,1.1222e-05,0.252997,0.215804,5
2010052800,290258,1.10019e-06,0.25211,0.21558,0
2010052806,292317,1.87033e-06,0.251222,0.215138,0
2010052812,299922,0.0,0.249229,0.21458,6
2010052818,292506,2.97054e-06,0.247564,0.214134,0
2010052900,290195,2.5372e-06,0.246897,0.213803,0
2010052906,292015,1.21805e-06,0.246123,0.21358,0
2010052912,299706,0.0,0.244461,0.21258,0
2010052918,291838,0.0,0.243353,0.212247,2
2010053000,289839,1.22221e-06,0.242576,0.211913,0
2010053006,292369,2.00328e-06,0.242021,0.211692,0
2010053012,300731,0.0,0.24058,0.210804,0
2010053018,292395,0.0,0.239472,0.210358,0
2010053100,289995,0.0,0.239249,0.210026,0
2010053106,293917,0.0,0.238473,0.209913,0
2010053112,303465,0.0,0.237031,0.209025,1
2010053118,293798,0.0,0.236143,0.208582,11
2010060100,292479,1.21021e-06,0.235591,0.208359,0
2010060106,294446,2.54062e-06,0.235145,0.208029,0
2010060112,298644,3.00105e-06,0.234147,0.20725,3
2010060118,292919,3.85745e-06,0.233591,0.206914,0
2010060200,289835,3.30012e-07,0.233147,0.206583,0
2010060206,291112,1.09995e-07,0.23248,0.206138,0
2010060212,299286,1.09995e-07,0.23137,0.205472,2
2010060218,292626,5.2544e-06,0.231041,0.205027,1
2010060300,290025,0.0,0.230484,0.204805,0
2010060306,291.48,4.44314e-07,0.230153,0.204583,0
2010060312,298156,0.0,0.229153,0.203917,0
2010060318,291894,9.90164e-07,0.228375,0.20336,0
2010060400,289081,1.09995e-07,0.227822,0.203139,0
2010060406,290.68,1.09995e-07,0.227487,0.202917,0
2010060412,298196,1.12136e-07,0.226487,0.20225,1
2010060418,290029,0.0,0.225823,0.201472,1
2010060500,286925,0.0,0.225155,0.201472,0
2010060506,290269,1.09995e-07,0.225044,0.20114,0
2010060512,301099,0.0,0.224156,0.200473,0
2010060518,290544,0.0,0.223379,0.200252,5
2010060600,288.05,0.0,0.223048,0.199919,0
2010060606,292894,0.0,0.222379,0.199697,0
2010060612,302627,0.0,0.221603,0.198809,1
2010060618,293311,0.0,0.220937,0.198585,0
2010060700,289782,1.09995e-07,0.220492,0.198142,0
2010060706,292422,1.10776e-06,0.220158,0.19803,0
2010060712,301008,1.12136e-07,0.219382,0.197365,0
2010060718,292866,0.0,0.218716,0.196921,3
2010060800,290799,1.12136e-07,0.218494,0.196699,0
2010060806,292839,3.36433e-07,0.217939,0.196588,0
2010060812,301779,0.0,0.21716,0.19581,2
2010060818,294096,0.0,0.216385,0.195256,0
2010060900,290.32,0.0,0.216273,0.195032,0
2010060906,292017,0.0,0.215606,0.194811,0
2010060912,299.75,1.09995e-07,0.214718,0.194255,0
2010060918,292581,0.0,0.214274,0.193589,6
2010061000,288982,0.0,0.213941,0.193479,0
2010061006,291.17,0.0,0.213387,0.193257,0
2010061012,299847,0.0,0.212607,0.192591,0
2010061018,291322,0.0,0.212164,0.192257,0
2010061100,287779,2.20017e-07,0.21172,0.191924,0
2010061106,291334,4.40059e-07,0.211497,0.191814,0
2010061112,302461,0.0,0.210607,0.190924,2
2010061118,292365,0.0,0.210166,0.190704,7
2010061200,289831,1.10019e-06,0.20983,0.190481,3
2010061206,291641,2.20037e-06,0.209719,0.190037,0
2010061212,298.38,0.0,0.208829,0.189704,0
2010061218,290243,0.0,0.208275,0.18915,0
2010061300,286635,0.0,0.20794,0.188926,0
2010061306,288065,0.0,0.207498,0.188706,0
2010061312,297097,0.0,0.206719,0.187927,0
2010061318,287139,0.0,0.206498,0.187817,0
2010061400,283771,0.0,0.205831,0.187484,0
2010061406,287.39,2.20017e-07,0.205831,0.187261,1
2010061412,297168,1.11127e-07,0.205053,0.18693,0
2010061418,287509,0.0,0.204498,0.186373,1
2010061500,283968,0.0,0.204275,0.186153,0
2010061506,288355,2.24298e-07,0.203943,0.186041,0
2010061512,298835,0.0,0.203278,0.185374,4
2010061518,289238,0.0,0.202943,0.185262,1
2010061600,286.51,0.0,0.202723,0.185152,2
2010061606,290582,0.0,0.202388,0.18482,0
2010061612,299938,0.0,0.201612,0.184375,1
2010061618,289144,0.0,0.201167,0.184043,14
2010061700,285845,0.0,0.201057,0.183822,0
2010061706,289974,1.67935e-06,0.200724,0.183597,0
2010061712,302473,0.0,0.199947,0.183156,0
2010061718,289916,0.0,0.199612,0.182821,9
2010061800,286341,0.0,0.199169,0.182488,0
2010061806,291024,0.0,0.199058,0.182489,0
2010061812,301113,0.0,0.198281,0.181823,6
2010061818,290037,0.0,0.19795,0.181379,14
2010061900,287842,2.24298e-07,0.197615,0.181267,1
2010061906,291228,2.24298e-07,0.197393,0.181046,0
2010061912,300871,1.11127e-07,0.196837,0.180713,0
2010061918,289852,0.0,0.196394,0.180269,6
2010062000,286902,1.11127e-07,0.196172,0.180269,1
2010062006,292247,1.11121e-06,0.19584,0.180158,0
2010062012,303215,0.0,0.195395,0.179492,2
2010062018,291044,0.0,0.195173,0.179048,2
2010062100,288766,0.0,0.194729,0.179049,1
2010062106,293139,0.0,0.194506,0.179049,0
2010062112,304023,0.0,0.193729,0.178162,0
2010062118,293096,0.0,0.193396,0.178049,6
2010062200,289779,0.0,0.193174,0.177939,0
2010062206,294207,0.0,0.192952,0.177605,0
2010062212,305943,0.0,0.192174,0.177162,4
2010062218,294749,0.0,0.19173,0.176828,3
2010062300,291017,0.0,0.191507,0.176385,0
2010062306,294284,0.0,0.191287,0.176273,0
2010062312,301555,0.0,0.19062,0.175942,1
2010062318,294741,1.76031e-06,0.190174,0.175606,11
2010062400,290818,2.20017e-07,0.189951,0.175496,0
2010062406,291683,4.09036e-06,0.189839,0.175275,0
2010062412,299095,0.0,0.189506,0.174608,4
2010062418,293316,4.40059e-07,0.188951,0.174275,0
2010062500,289871,6.90535e-06,0.189284,0.174275,0
2010062506,291147,8.09969e-06,0.189617,0.174053,0
2010062512,299054,0.0,0.189063,0.173719,1
2010062518,292312,0.0,0.188506,0.173386,2
2010062600,287985,3.34267e-07,0.188506,0.173386,0
2010062606,290346,1.10552e-06,0.188286,0.173165,0
2010062612,299335,0.0,0.18784,0.172721,0
2010062618,292318,4.40059e-07,0.187396,0.172389,4
2010062700,288703,8.93422e-06,0.187725,0.172278,0
2010062706,290802,4.63645e-06,0.187724,0.172167,0
2010062712,298.56,5.51135e-07,0.187167,0.171612,1
2010062718,292031,0.0,0.186834,0.171499,2
2010062800,289318,3.31144e-07,0.186834,0.171389,0
2010062806,291036,4.43279e-07,0.1865,0.171167,0
2010062812,299419,0.0,0.186058,0.170723,1
2010062818,290862,0.0,0.185502,0.17039,8
2010062900,287383,2.44489e-06,0.185502,0.170278,0
2010062906,289815,3.24247e-06,0.185615,0.170168,0
2010062912,298757,0.0,0.184948,0.169835,2
2010062918,291942,0.0,0.184616,0.169501,9
2010063000,287852,3.36459e-07,0.184505,0.169391,2
2010063006,289762,4.1162e-06,0.184617,0.169391,0
2010063012,298557,1.56812e-06,0.184173,0.168838,0
2010063018,292144,0.0,0.183841,0.168504,8
2010070100,288122,2.24298e-07,0.183619,0.168615,0
2010070106,290273,4.46578e-07,0.183508,0.168505,0
2010070112,299024,0.0,0.182731,0.167948,5
2010070118,291875,0.0,0.182508,0.167727,0
2010070200,289.12,2.23263e-07,0.182285,0.167727,0
2010070206,291072,5.55415e-07,0.182064,0.167506,0
2010070212,298.99,0.0,0.181621,0.167061,0
2010070218,291996,0.0,0.181177,0.16695,1
2010070300,288407,6.68735e-07,0.181177,0.166729,0
2010070306,290657,1.09995e-07,0.180954,0.166507,0
2010070312,299.71,0.0,0.180399,0.166395,0
2010070318,292103,0.0,0.180064,0.165951,3
2010070400,288634,4.40059e-07,0.179955,0.16584,0
2010070406,290.59,2.31939e-06,0.180065,0.165728,0
2010070412,299437,0.0,0.179398,0.165397,0
2010070418,292402,1.09995e-07,0.179176,0.164952,8
2010070500,288614,3.6397e-06,0.179176,0.16484,0
2010070506,290736,3.21064e-06,0.179173,0.16473,3
2010070512,298938,1.06117e-05,0.179394,0.16462,0
2010070518,293159,3.30038e-07,0.179282,0.164286,0
2010070600,289158,3.30038e-07,0.178948,0.164064,0
2010070606,290479,3.30038e-07,0.178838,0.164064,0
2010070612,299424,0.0,0.178282,0.163954,0
2010070618,291929,0.0,0.177838,0.163397,2
2010070700,288061,6.66892e-07,0.177728,0.163397,0
2010070706,290505,3.36459e-07,0.177505,0.163287,0
2010070712,298745,0.0,0.177173,0.162843,0
2010070718,292661,0.0,0.176617,0.16262,8
2010070800,289.15,4.44586e-07,0.176729,0.162399,0
2010070806,291669,3.30038e-07,0.176506,0.1624,0
2010070812,299646,1.00035e-06,0.176174,0.162177,3
2010070818,292546,0.0,0.175839,0.161843,0
2010070900,289449,0.0,0.175397,0.161733,0
2010070906,292069,0.0,0.175397,0.161622,0
2010070912,300493,0.0,0.175062,0.1614,0
2010070918,294037,0.0,0.17462,0.161067,3
2010071000,291.39,1.21446e-06,0.17462,0.160957,0
2010071006,293291,4.62083e-06,0.174728,0.160957,0
2010071012,301082,2.24298e-07,0.174283,0.160736,5
2010071018,295037,1.21021e-06,0.17406,0.1604,0
2010071100,291758,4.51081e-06,0.174056,0.16029,0
2010071106,292813,1.11127e-07,0.173835,0.16018,0
2010071112,300726,0.0,0.173503,0.160069,1
2010071118,294893,0.0,0.173059,0.159512,2
2010071200,291601,2.68059e-06,0.173171,0.159513,0
2010071206,293203,3.30012e-07,0.172949,0.159513,0
2010071212,301.58,8.62223e-06,0.172954,0.15918,1
2010071218,294993,1.0622e-05,0.173625,0.158738,1
2010071300,291948,6.46508e-06,0.173959,0.158738,0
2010071306,293571,2.87231e-06,0.173958,0.158738,0
2010071312,301678,1.17254e-05,0.174185,0.158516,3
2010071318,294273,1.64989e-05,0.175078,0.158406,14
2010071400,292103,0.0,0.174857,0.158071,0
2010071406,294333,1.12136e-07,0.174634,0.158182,0
2010071412,303841,7.17828e-06,0.174527,0.157851,0
2010071418,296266,2.2004e-06,0.174304,0.157739,6
2010071500,292421,5.5008e-07,0.174192,0.157406,0
2010071506,293732,0.0,0.174082,0.157184,0
2010071512,301222,0.0,0.173416,0.157184,9
2010071518,294792,0.0,0.173082,0.157184,2
2010071600,291435,0.0,0.173082,0.156964,0
2010071606,293201,0.0,0.172972,0.156629,0
2010071612,299766,0.0,0.172304,0.156295,0
2010071618,294703,0.0,0.172082,0.156074,5
2010071700,291316,0.0,0.171972,0.155964,0
2010071706,292947,0.0,0.171529,0.155853,0
2010071712,299652,0.0,0.171192,0.15563,4
2010071718,294015,0.0,0.170861,0.155408,0
2010071800,289803,1.65706e-06,0.17075,0.155408,1
2010071806,291524,1.09995e-07,0.17075,0.155298,0
2010071812,299694,0.0,0.170082,0.155074,0
2010071818,292702,0.0,0.16975,0.154854,16
2010071900,289.01,2.31492e-06,0.16986,0.154743,0
2010071906,291221,2.8695e-06,0.16997,0.154743,0
2010071912,299373,6.61207e-07,0.169523,0.154298,0
2010071918,292595,0.0,0.169191,0.154076,0
2010072000,288636,3.08728e-06,0.169411,0.153964,2
2010072006,290523,5.42936e-06,0.169522,0.153964,1
2010072012,300144,0.0,0.169189,0.153743,3
2010072018,293056,0.0,0.168745,0.153633,16
2010072100,288857,0.0,0.168634,0.153521,3
2010072106,290899,1.32898e-06,0.168634,0.15341,1
2010072112,300279,0.0,0.1683,0.153298,0
2010072118,292.49,0.0,0.167745,0.152968,23
2010072200,288448,3.55231e-06,0.167746,0.152856,0
2010072206,291111,1.89417e-06,0.167858,0.152856,0
2010072212,301771,0.0,0.167633,0.152745,9
2010072218,293477,0.0,0.16719,0.1523,2
2010072300,289296,2.77119e-06,0.167079,0.152411,1
2010072306,291681,4.40059e-07,0.167079,0.152301,0
2010072312,301911,0.0,0.166856,0.152078,0
2010072318,293.04,0.0,0.166301,0.151856,16
2010072400,289.67,0.0,0.166079,0.151745,0
2010072406,291.59,1.09995e-07,0.166079,0.151633,0
2010072412,300023,0.0,0.165968,0.151301,6
2010072418,293603,1.77842e-06,0.165412,0.151191,3
2010072500,289.76,1.32023e-06,0.1653,0.151191,0
2010072506,291368,3.32127e-07,0.1653,0.15108,0
2010072512,298.39,1.21886e-06,0.165079,0.150969,0
2010072518,293328,0.0,0.164856,0.150746,9
2010072600,288913,1.09995e-07,0.164634,0.150636,0
2010072606,291554,2.20017e-07,0.164522,0.150636,0
2010072612,300593,0.0,0.164079,0.150413,1
2010072618,293282,0.0,0.163968,0.150191,0
2010072700,289824,1.0033e-06,0.163968,0.150191,0
2010072706,291789,4.45543e-07,0.163858,0.149859,0
2010072712,299873,0.0,0.16319,0.149636,0
2010072718,294.44,1.00322e-05,0.163851,0.149636,8
2010072800,289.95,4.79045e-06,0.163964,0.149636,0
2010072806,291768,3.02189e-06,0.163856,0.149524,0
2010072812,299663,3.30038e-07,0.163521,0.149304,0
2010072818,294431,1.98599e-06,0.163408,0.14897,3
2010072900,289837,1.32355e-06,0.163519,0.14897,2
2010072906,291657,1.3342e-06,0.163409,0.14897,0
2010072912,300393,0.0,0.163076,0.14886,2
2010072918,293407,0.0,0.162742,0.14886,3
2010073000,288617,1.22037e-06,0.162741,0.14875,0
2010073006,290913,2.09807e-06,0.162631,0.148638,0
2010073012,300313,1.11127e-07,0.162409,0.148191,0
2010073018,292907,0.0,0.162075,0.14786,15
2010073100,288673,0.0,0.161964,0.14797,0
2010073106,291059,9.98701e-07,0.161964,0.14797,0
2010073112,301524,0.0,0.161521,0.14786,11
2010073118,292041,0.0,0.161521,0.14775,2
2010080100,288629,3.30038e-07,0.161299,0.14764,1
2010080106,291471,2.20017e-07,0.161076,0.147529,0
2010080112,302292,0.0,0.160521,0.147304,1
2010080118,291636,0.0,0.160521,0.147193,32
2010080200,288129,4.48621e-07,0.160411,0.147193,0
2010080206,291524,5.59748e-07,0.160411,0.147193,0
2010080212,301533,0.0,0.159855,0.146752,3
2010080218,294124,0.0,0.159523,0.146752,3
2010080300,289128,5.60783e-07,0.159523,0.146641,1
2010080306,291237,1.7874e-06,0.159523,0.146528,3
2010080312,300289,0.0,0.159302,0.146418,2
2010080318,291843,0.0,0.158971,0.146083,33
2010080400,288223,1.1145e-06,0.15897,0.146085,1
2010080406,291.3,3.66715e-06,0.15897,0.146085,0
2010080412,299724,3.33433e-07,0.15897,0.145973,4
2010080418,292476,0.0,0.158748,0.145863,2
2010080500,288716,0.0,0.158528,0.145753,0
2010080506,291234,0.0,0.158528,0.145864,0
2010080512,301778,0.0,0.15797,0.14553,7
2010080518,291586,0.0,0.15786,0.14542,21
2010080600,287.1,3.34416e-07,0.15775,0.145308,0
2010080606,291878,5.5773e-07,0.157638,0.145196,0
2010080612,303.61,0.0,0.157194,0.145086,4
2010080618,292071,0.0,0.156972,0.144865,33
2010080700,287609,0.0,0.15675,0.144865,0
2010080706,291.53,0.0,0.15675,0.145086,0
2010080712,301471,0.0,0.15675,0.144532,7
2010080718,293572,0.0,0.156194,0.14431,12
2010080800,289007,2.20017e-07,0.155973,0.14431,2
2010080806,291458,1.54135e-06,0.156193,0.144422,0
2010080812,303623,0.0,0.15586,0.144198,0
2010080818,292841,0.0,0.155527,0.144086,36
2010080900,287538,0.0,0.155527,0.144086,0
2010080906,291844,6.62339e-07,0.155417,0.144086,0
2010080912,305425,0.0,0.155083,0.143534,11
2010080918,292835,0.0,0.154639,0.143422,10
