YYYYMMDDHH prate
2010052306 1.13332e-05
2010052312 0.000146723
2010052318 3.95834e-05
2010052400 0.0
2010052406 2.21123e-07
2010052412 5.2707e-05
2010052418 4.85375e-05
2010052500 1.09995e-07
2010052506 2.20017e-07
2010052512 1.11357e-05
2010052518 3.85069e-06
2010052600 0.0
2010052606 2.20017e-07
2010052612 6.82123e-06
2010052618 7.70122e-07
2010052700 0.0
2010052706 0.0
2010052712 2.09038e-06
2010052718 1.1222e-05
2010052800 1.10019e-06
2010052806 1.87033e-06
2010052812 0.0
2010052818 2.97054e-06
2010052900 2.5372e-06
2010052906 1.21805e-06
2010052912 0.0
2010052918 0.0
2010053000 1.22221e-06
2010053006 2.00328e-06
2010053012 0.0
2010053018 0.0
2010053100 0.0
2010053106 0.0
2010053112 0.0
2010053118 0.0
2010060100 1.21021e-06
2010060106 2.54062e-06
2010060112 3.00105e-06
2010060118 3.85745e-06
2010060200 3.30012e-07
2010060206 1.09995e-07
2010060212 1.09995e-07
2010060218 5.2544e-06
2010060300 0.0
2010060306 4.44314e-07
2010060312 0.0
2010060318 9.90164e-07
2010060400 1.09995e-07
2010060406 1.09995e-07
2010060412 1.12136e-07
2010060418 0.0
2010060500 0.0
2010060506 1.09995e-07
2010060512 0.0
2010060518 0.0
2010060600 0.0
2010060606 0.0
2010060612 0.0
2010060618 0.0
2010060700 1.09995e-07
2010060706 1.10776e-06
2010060712 1.12136e-07
2010060718 0.0
2010060800 1.12136e-07
2010060806 3.36433e-07
2010060812 0.0
2010060818 0.0
2010060900 0.0
2010060906 0.0
2010060912 1.09995e-07
2010060918 0.0
2010061000 0.0
2010061006 0.0
2010061012 0.0
2010061018 0.0
2010061100 2.20017e-07
2010061106 4.40059e-07
2010061112 0.0
2010061118 0.0
2010061200 1.10019e-06
2010061206 2.20037e-06
2010061212 0.0
2010061218 0.0
2010061300 0.0
2010061306 0.0
2010061312 0.0
2010061318 0.0
2010061400 0.0
2010061406 2.20017e-07
2010061412 1.11127e-07
2010061418 0.0
2010061500 0.0
2010061506 2.24298e-07
2010061512 0.0
2010061518 0.0
2010061600 0.0
2010061606 0.0
2010061612 0.0
2010061618 0.0
2010061700 0.0
2010061706 1.67935e-06
2010061712 0.0
2010061718 0.0
2010061800 0.0
2010061806 0.0
2010061812 0.0
2010061818 0.0
2010061900 2.24298e-07
2010061906 2.24298e-07
2010061912 1.11127e-07
2010061918 0.0
2010062000 1.11127e-07
2010062006 1.11121e-06
2010062012 0.0
2010062018 0.0
2010062100 0.0
2010062106 0.0
2010062112 0.0
2010062118 0.0
2010062200 0.0
2010062206 0.0
2010062212 0.0
2010062218 0.0
2010062300 0.0
2010062306 0.0
2010062312 0.0
2010062318 1.76031e-06
2010062400 2.20017e-07
2010062406 4.09036e-06
2010062412 0.0
2010062418 4.40059e-07
2010062500 6.90535e-06
2010062506 8.09969e-06
2010062512 0.0
2010062518 0.0
2010062600 3.34267e-07
2010062606 1.10552e-06
2010062612 0.0
2010062618 4.40059e-07
2010062700 8.93422e-06
2010062706 4.63645e-06
2010062712 5.51135e-07
2010062718 0.0
2010062800 3.31144e-07
2010062806 4.43279e-07
2010062812 0.0
2010062818 0.0
2010062900 2.44489e-06
2010062906 3.24247e-06
2010062912 0.0
2010062918 0.0
2010063000 3.36459e-07
2010063006 4.1162e-06
2010063012 1.56812e-06
2010063018 0.0
2010070100 2.24298e-07
2010070106 4.46578e-07
2010070112 0.0
2010070118 0.0
2010070200 2.23263e-07
2010070206 5.55415e-07
2010070212 0.0
2010070218 0.0
2010070300 6.68735e-07
2010070306 1.09995e-07
2010070312 0.0
2010070318 0.0
2010070400 4.40059e-07
2010070406 2.31939e-06
2010070412 0.0
2010070418 1.09995e-07
2010070500 3.6397e-06
2010070506 3.21064e-06
2010070512 1.06117e-05
2010070518 3.30038e-07
2010070600 3.30038e-07
2010070606 3.30038e-07
2010070612 0.0
2010070618 0.0
2010070700 6.66892e-07
2010070706 3.36459e-07
2010070712 0.0
2010070718 0.0
2010070800 4.44586e-07
2010070806 3.30038e-07
2010070812 1.00035e-06
2010070818 0.0
2010070900 0.0
2010070906 0.0
2010070912 0.0
2010070918 0.0
2010071000 1.21446e-06
2010071006 4.62083e-06
2010071012 2.24298e-07
2010071018 1.21021e-06
2010071100 4.51081e-06
2010071106 1.11127e-07
2010071112 0.0
2010071118 0.0
2010071200 2.68059e-06
2010071206 3.30012e-07
2010071212 8.62223e-06
2010071218 1.0622e-05
2010071300 6.46508e-06
2010071306 2.87231e-06
2010071312 1.17254e-05
2010071318 1.64989e-05
2010071400 0.0
2010071406 1.12136e-07
2010071412 7.17828e-06
2010071418 2.2004e-06
2010071500 5.5008e-07
2010071506 0.0
2010071512 0.0
2010071518 0.0
2010071600 0.0
2010071606 0.0
2010071612 0.0
2010071618 0.0
2010071700 0.0
2010071706 0.0
2010071712 0.0
2010071718 0.0
2010071800 1.65706e-06
2010071806 1.09995e-07
2010071812 0.0
2010071818 0.0
2010071900 2.31492e-06
2010071906 2.8695e-06
2010071912 6.61207e-07
2010071918 0.0
2010072000 3.08728e-06
2010072006 5.42936e-06
2010072012 0.0
2010072018 0.0
2010072100 0.0
2010072106 1.32898e-06
2010072112 0.0
2010072118 0.0
2010072200 3.55231e-06
2010072206 1.89417e-06
2010072212 0.0
2010072218 0.0
2010072300 2.77119e-06
2010072306 4.40059e-07
2010072312 0.0
2010072318 0.0
2010072400 0.0
2010072406 1.09995e-07
2010072412 0.0
2010072418 1.77842e-06
2010072500 1.32023e-06
2010072506 3.32127e-07
2010072512 1.21886e-06
2010072518 0.0
2010072600 1.09995e-07
2010072606 2.20017e-07
2010072612 0.0
2010072618 0.0
2010072700 1.0033e-06
2010072706 4.45543e-07
2010072712 0.0
2010072718 1.00322e-05
2010072800 4.79045e-06
2010072806 3.02189e-06
2010072812 3.30038e-07
2010072818 1.98599e-06
2010072900 1.32355e-06
2010072906 1.3342e-06
2010072912 0.0
2010072918 0.0
2010073000 1.22037e-06
2010073006 2.09807e-06
2010073012 1.11127e-07
2010073018 0.0
2010073100 0.0
2010073106 9.98701e-07
2010073112 0.0
2010073118 0.0
2010080100 3.30038e-07
2010080106 2.20017e-07
2010080112 0.0
2010080118 0.0
2010080200 4.48621e-07
2010080206 5.59748e-07
2010080212 0.0
2010080218 0.0
2010080300 5.60783e-07
2010080306 1.7874e-06
2010080312 0.0
2010080318 0.0
2010080400 1.1145e-06
2010080406 3.66715e-06
2010080412 3.33433e-07
2010080418 0.0
2010080500 0.0
2010080506 0.0
2010080512 0.0
2010080518 0.0
2010080600 3.34416e-07
2010080606 5.5773e-07
2010080612 0.0
2010080618 0.0
2010080700 0.0
2010080706 0.0
2010080712 0.0
2010080718 0.0
2010080800 2.20017e-07
2010080806 1.54135e-06
2010080812 0.0
2010080818 0.0
2010080900 0.0
2010080906 6.62339e-07
2010080912 0.0
2010080918 0.0
2010081000 0.0
2010081006 0.0
2010081012 0.0
2010081018 0.0
2010081100 0.0
2010081106 1.10356e-06
2010081112 0.0
2010081118 7.55581e-06
2010081200 3.32432e-06
2010081206 3.00678e-06
2010081212 1.12136e-07
2010081218 0.0
2010081300 7.76687e-07
2010081306 1.54799e-06
2010081312 0.0
2010081318 0.0
2010081400 0.0
2010081406 0.0
2010081412 0.0
2010081418 0.0
2010081500 0.0
2010081506 0.0
2010081512 0.0
2010081518 2.7505e-06
2010081600 1.18822e-05
2010081606 2.70966e-05
2010081612 3.64533e-06
2010081618 0.0
2010081700 1.89255e-06
2010081706 1.79143e-06
2010081712 0.0
2010081718 0.0
2010081800 0.0
2010081806 0.0
2010081812 0.0
2010081818 0.0
2010081900 3.20382e-06
2010081906 3.09916e-06
2010081912 0.0
2010081918 0.0
2010082000 1.12136e-07
2010082006 1.34077e-06
2010082012 0.0
2010082018 0.0
2010082100 1.8923e-06
2010082106 2.78135e-06
2010082112 0.0
2010082118 0.0
2010082200 0.0
2010082206 1.11127e-07
2010082212 0.0
2010082218 0.0
2010082300 1.09995e-07
2010082306 1.1132e-06
2010082312 0.0
2010082318 0.0
2010082400 0.0
2010082406 1.00638e-06
2010082412 0.0
2010082418 0.0
2010082500 2.00346e-06
2010082506 4.33486e-06
2010082512 0.0
2010082518 0.0
2010082600 2.2228e-07
2010082606 2.11207e-06
2010082612 0.0
2010082618 0.0
2010082700 2.45009e-06
2010082706 2.1092e-06
2010082712 0.0
2010082718 0.0
2010082800 0.0
2010082806 1.09995e-07
2010082812 0.0
2010082818 0.0
2010082900 0.0
2010082906 0.0
2010082912 0.0
2010082918 0.0
2010083000 1.33238e-06
2010083006 3.09933e-06
2010083012 0.0
2010083018 0.0
2010083100 8.69512e-06
2010083106 7.13814e-06
2010083112 0.0
2010083118 6.66892e-07
2010090100 8.8976e-07
2010090106 3.01454e-06
2010090112 0.0
2010090118 0.0
2010090200 2.22254e-07
2010090206 1.11127e-07
2010090212 0.0
2010090218 0.0
2010090300 3.33542e-06
2010090306 7.81879e-07
2010090312 0.0
2010090318 0.0
2010090400 2.24298e-07
2010090406 1.67529e-06
2010090412 0.0
2010090418 0.0
2010090500 7.81045e-07
2010090506 2.77382e-06
2010090512 0.0
2010090518 0.0
2010090600 4.45569e-07
2010090606 2.33866e-06
2010090612 0.0
2010090618 0.0
2010090700 1.12136e-07
2010090706 1.6824e-06
2010090712 5.59748e-07
2010090718 3.57097e-06
2010090800 1.65513e-05
2010090806 6.68322e-06
2010090812 7.69781e-05
2010090818 3.85069e-06
2010090900 3.74633e-06
2010090906 2.43933e-06
2010090912 7.59138e-06
2010090918 2.89598e-06
2010091000 2.65701e-06
2010091006 3.10438e-06
2010091012 3.31144e-07
2010091018 0.0
2010091100 0.0
2010091106 2.20017e-07
2010091112 0.0
2010091118 0.0
2010091200 2.23263e-07
2010091206 7.85107e-07
2010091212 0.0
2010091218 0.0
2010091300 5.55564e-07
2010091306 2.44994e-06
2010091312 0.0
2010091318 0.0
2010091400 5.5008e-07
2010091406 5.52194e-07
2010091412 0.0
2010091418 0.0
2010091500 0.0
2010091506 6.60075e-07
2010091512 0.0
2010091518 0.0
2010091600 0.0
2010091606 6.72945e-07
2010091612 0.0
2010091618 0.0
2010091700 4.46578e-07
2010091706 4.46578e-07
2010091712 0.0
2010091718 0.0
2010091800 1.22566e-06
2010091806 5.55739e-07
2010091812 0.0
2010091818 0.0
2010091900 0.0
2010091906 2.31912e-06
2010091912 0.0
2010091918 0.0
2010092000 5.95459e-06
2010092006 6.84689e-06
2010092012 0.0
2010092018 8.80143e-07
2010092100 4.75005e-06
2010092106 2.42265e-06
2010092112 0.0
2010092118 0.0
2010092200 2.20017e-07
2010092206 1.32556e-06
2010092212 0.0
2010092218 0.0
2010092300 8.94216e-07
2010092306 5.58739e-07
2010092312 0.0
2010092318 0.0
2010092400 3.45388e-06
2010092406 1.11738e-06
2010092412 0.0
2010092418 0.0
2010092500 8.97269e-07
2010092506 0.0
2010092512 0.0
2010092518 0.0
2010092600 1.68137e-06
2010092606 1.22346e-06
2010092612 0.0
2010092618 0.0
2010092700 0.0
2010092706 0.0
2010092712 0.0
2010092718 0.0
2010092800 0.0
2010092806 0.0
2010092812 0.0
2010092818 0.0
2010092900 0.0
2010092906 2.20017e-07
2010092912 0.0
2010092918 2.20017e-07
2010093000 2.09938e-06
2010093006 0.0
2010093012 1.09995e-07
2010093018 2.34828e-06
2010100100 5.15836e-06
2010100106 2.43626e-06
2010100112 0.0
2010100118 2.22303e-06
2010100200 0.0
2010100206 0.0
2010100212 0.0
2010100218 0.0
2010100300 0.0
2010100306 0.0
2010100312 1.07819e-05
2010100318 2.92914e-05
2010100400 1.30082e-05
2010100406 3.99678e-06
2010100412 9.9127e-07
2010100418 0.0
2010100500 3.65616e-06
2010100506 2.45439e-06
2010100512 0.0
2010100518 0.0
2010100600 1.00943e-06
2010100606 5.60783e-07
2010100612 2.51946e-05
2010100618 0.0
2010100700 2.09586e-06
2010100706 5.5008e-07
2010100712 0.0
2010100718 0.0
2010100800 3.39683e-05
2010100806 0.0
2010100812 0.0
2010100818 0.0
2010100900 2.00073e-06
2010100906 2.10275e-06
2010100912 8.89198e-07
2010100918 1.69202e-05
2010101000 3.68683e-05
2010101006 2.46241e-06
2010101012 1.12136e-07
2010101018 2.38153e-05
2010101100 7.88206e-06
2010101106 1.22108e-06
2010101112 0.0
2010101118 1.25423e-05
2010101200 1.34756e-05
2010101206 3.22359e-05
2010101212 4.0383e-05
2010101218 6.23359e-05
2010101300 2.85253e-05
2010101306 3.59756e-05
2010101312 1.35881e-05
2010101318 1.24978e-05
2010101400 1.20514e-05
2010101406 1.88322e-06
2010101412 0.0
2010101418 0.0
2010101500 3.65298e-06
2010101506 1.09995e-07
2010101512 0.0
2010101518 1.98033e-06
2010101600 0.0
2010101606 7.04127e-06
2010101612 0.0
2010101618 1.4493e-05
2010101700 1.22269e-05
2010101706 0.0
2010101712 0.0
2010101718 1.15532e-05
2010101800 1.09249e-05
2010101806 4.09075e-05
2010101812 4.30348e-05
2010101818 2.35777e-05
2010101900 1.6613e-05
2010101906 1.28916e-05
2010101912 9.76982e-05
2010101918 0.000155051
2010102000 0.000103075
2010102006 5.19351e-05
2010102012 0.000107637
2010102018 0.000102116
2010102100 3.62836e-05
2010102106 1.55138e-05
2010102112 8.36101e-05
2010102118 5.10535e-05
2010102200 1.16344e-05
2010102206 1.11938e-05
2010102212 1.2779e-05
2010102218 0.0
2010102300 0.0
2010102306 1.05431e-05
2010102312 7.85107e-07
2010102318 0.0
2010102400 0.0
2010102406 2.10885e-05
2010102412 3.41455e-05
2010102418 2.13029e-05
2010102500 2.78247e-05
2010102506 2.03422e-05
2010102512 1.41926e-05
2010102518 1.95836e-05
2010102600 0.0
2010102606 1.65377e-05
2010102612 8.48833e-05
2010102618 0.0002462
2010102700 0.000159734
2010102706 6.09283e-05
2010102712 0.000175391
2010102718 0.000107207
2010102800 3.92214e-05
2010102806 4.53253e-05
2010102812 0.000251468
2010102818 6.54293e-05
2010102900 6.27173e-06
2010102906 1.48246e-05
2010102912 0.000309091
2010102918 7.97425e-05
2010103000 8.97284e-06
2010103006 1.31058e-05
2010103012 0.000238843
2010103018 3.56353e-05
2010103100 0.0
2010103106 8.29079e-06
2010103112 0.000108369
2010103118 2.48267e-05
2010110100 5.53255e-06
2010110106 1.00526e-05
2010110112 6.31727e-05
2010110118 6.05111e-06
2010110200 7.4821e-05
2010110206 7.20156e-05
2010110212 0.000119837
2010110218 0.00020379
2010110300 7.81759e-05
2010110306 3.40596e-05
2010110312 0.00020422
2010110318 0.00019639
2010110400 8.88657e-05
2010110406 6.5427e-05
2010110412 0.000169373
2010110418 0.000144774
2010110500 2.64048e-06
2010110506 1.63463e-05
2010110512 0.00012831
2010110518 4.8269e-05
2010110600 1.3978e-05
2010110606 5.57472e-06
2010110612 1.91691e-05
2010110618 0.000111057
2010110700 8.03976e-05
2010110706 0.000131696
2010110712 0.000183065
2010110718 0.000128774
2010110800 2.0227e-05
2010110806 0.0
2010110812 0.000137252
2010110818 8.01693e-05
2010110900 1.82665e-05
2010110906 2.53046e-06
2010110912 8.16913e-05
2010110918 6.67025e-05
2010111000 1.09995e-07
2010111006 2.6889e-05
2010111012 5.98054e-05
2010111018 6.26549e-05
2010111100 4.04789e-05
2010111106 3.00494e-05
2010111112 0.000118364
2010111118 0.000200949
2010111200 4.24637e-05
2010111206 5.05912e-05
2010111212 0.000293669
2010111218 0.000164926
2010111300 9.14609e-06
2010111306 8.05816e-06
2010111312 0.000243835
2010111318 0.000149795
2010111400 2.2094e-06
2010111406 1.10466e-06
2010111412 5.7834e-05
2010111418 0.000104554
2010111500 3.27814e-05
2010111506 7.14658e-06
2010111512 8.98538e-05
2010111518 9.3926e-05
2010111600 0.0
2010111606 4.59553e-06
2010111612 0.000126333
2010111618 0.000187731
2010111700 0.000117265
2010111706 0.000108553
2010111712 0.000193966
2010111718 0.000176816
2010111800 7.28937e-05
2010111806 0.000107625
2010111812 0.000251898
2010111818 0.000100526
2010111900 1.6824e-06
2010111906 4.65699e-05
2010111912 0.000215657
2010111918 4.60615e-05
2010112000 1.27284e-05
2010112006 9.14416e-05
2010112012 0.000284193
2010112018 8.44972e-05
2010112100 0.0
2010112106 2.01771e-05
2010112112 0.000239418
2010112118 5.81313e-05
2010112200 7.19032e-05
2010112206 5.44069e-05
2010112212 0.00018034
2010112218 0.000109007
2010112300 5.81678e-05
2010112306 6.39671e-05
2010112312 0.000154626
2010112318 9.8641e-05
2010112400 2.82107e-05
2010112406 5.92749e-05
2010112412 0.00014015
2010112418 0.000139469
2010112500 1.34375e-06
2010112506 2.56272e-05
2010112512 0.000214922
2010112518 5.35314e-05
2010112600 5.76019e-05
2010112606 4.14828e-05
2010112612 0.000296145
2010112618 0.000137985
2010112700 8.6447e-06
2010112706 3.73782e-05
2010112712 0.000272989
2010112718 0.000152195
2010112800 0.000140113
2010112806 0.000130239
2010112812 0.000272948
2010112818 0.000172171
2010112900 0.000105106
2010112906 0.000113263
2010112912 0.000181919
2010112918 0.00012961
2010113000 1.77616e-05
2010113006 2.34468e-05
2010113012 0.000293693
2010113018 8.33643e-05
2010120100 7.73909e-06
2010120106 1.54022e-06
2010120112 0.000214855
2010120118 7.48105e-05
2010120200 1.21232e-06
2010120206 7.79739e-07
2010120212 8.95245e-05
2010120218 3.59922e-05
2010120300 1.48869e-05
2010120306 0.0
2010120312 7.07563e-05
2010120318 1.08119e-05
2010120400 0.0
2010120406 6.28581e-06
2010120412 0.000138787
2010120418 6.50758e-05
2010120500 8.55242e-05
2010120506 7.919e-05
2010120512 0.000104833
2010120518 5.71794e-05
2010120600 4.35174e-05
2010120606 2.2852e-05
2010120612 0.000139112
2010120618 7.7607e-05
2010120700 4.30502e-05
2010120706 5.51231e-05
2010120712 0.000263364
2010120718 0.000158408
2010120800 0.000105434
2010120806 3.82602e-05
2010120812 0.000341126
2010120818 0.000103722
2010120900 1.29767e-05
2010120906 8.79423e-05
2010120912 0.000376453
2010120918 0.000150607
2010121000 2.59762e-05
2010121006 7.24651e-05
2010121012 0.000333464
2010121018 9.18173e-05
2010121100 1.8463e-05
2010121106 3.9345e-05
2010121112 0.000223781
2010121118 0.000143641
2010121200 3.37359e-05
2010121206 5.57091e-05
2010121212 0.000262701
2010121218 9.96254e-05
2010121300 9.75797e-06
2010121306 5.88144e-05
2010121312 0.000388581
2010121318 0.000122773
2010121400 5.08079e-05
2010121406 2.65359e-05
2010121412 0.000336128
2010121418 0.00017089
2010121500 6.22482e-05
2010121506 6.27102e-05
2010121512 0.000276539
2010121518 0.000183455
2010121600 2.98496e-06
2010121606 1.54738e-05
2010121612 0.000148518
2010121618 3.40219e-05
2010121700 0.0
2010121706 1.32023e-06
2010121712 0.000105455
2010121718 1.97463e-05
2010121800 5.02715e-06
2010121806 5.70733e-06
2010121812 0.000208876
2010121818 4.34717e-05
2010121900 0.0
2010121906 7.82686e-06
2010121912 0.000189613
2010121918 3.66338e-05
2010122000 0.0
2010122006 5.57678e-07
2010122012 0.00011434
2010122018 2.4393e-05
2010122100 0.0
2010122106 7.34293e-06
2010122112 0.0001959
2010122118 4.15379e-05
2010122200 3.52062e-06
2010122206 1.73811e-05
2010122212 0.000153554
2010122218 2.29676e-05
2010122300 6.87782e-06
2010122306 9.2232e-06
2010122312 0.000205358
2010122318 5.50134e-05
2010122400 1.8637e-05
2010122406 4.67763e-05
2010122412 0.000208781
2010122418 0.000113502
2010122500 3.14544e-05
2010122506 7.94442e-05
2010122512 0.000331687
2010122518 9.43069e-05
2010122600 8.39649e-05
2010122606 4.66006e-05
2010122612 0.000300985
2010122618 9.83497e-05
2010122700 1.38614e-05
2010122706 1.84736e-05
2010122712 0.000207481
2010122718 0.000121318
2010122800 3.96754e-05
2010122806 6.09029e-05
2010122812 0.000252959
2010122818 0.000120875
2010122900 4.76576e-05
2010122906 4.12467e-05
2010122912 0.000108713
2010122918 6.46986e-05
2010123000 8.1761e-05
2010123006 7.25478e-05
2010123012 0.000156822
2010123018 0.000175032
2010123100 0.00018862
2010123106 0.000218958
2010123112 0.000241251
2010123118 0.000149471
2011010100 9.33579e-05
2011010106 9.44804e-05
2011010112 0.000298307
2011010118 0.000126392
2011010200 1.98635e-05
2011010206 4.99645e-05
2011010212 3.43713e-05
2011010218 5.5042e-05
2011010300 7.59138e-06
2011010306 1.00571e-05
2011010312 3.02317e-05
2011010318 0.000153494
2011010400 1.07864e-05
2011010406 6.59795e-05
2011010412 0.000251429
2011010418 0.000146699
2011010500 1.13484e-05
2011010506 1.64679e-05
2011010512 9.34066e-05
2011010518 2.99354e-05
2011010600 2.21123e-07
2011010606 1.00116e-06
2011010612 7.66404e-05
