YYYYMMDDHH soilw10-200cm
2007022618 0.358781
2007022700 0.358891
2007022706 0.358892
2007022712 0.358782
2007022718 0.358894
2007022800 0.359117
2007022806 0.358894
2007022812 0.358561
2007022818 0.358229
2007030100 0.358229
2007030106 0.358116
2007030112 0.35734
2007030118 0.356783
2007030200 0.35634
2007030206 0.356229
2007030212 0.355339
2007030218 0.354895
2007030300 0.354674
2007030306 0.354452
2007030312 0.353341
2007030318 0.352785
2007030400 0.352785
2007030406 0.352566
2007030412 0.351566
2007030418 0.351012
2007030500 0.350792
2007030506 0.350681
2007030512 0.34946
2007030518 0.349125
2007030600 0.348684
2007030606 0.348461
2007030612 0.34735
2007030618 0.346906
2007030700 0.346574
2007030706 0.346574
2007030712 0.34524
2007030718 0.344796
2007030800 0.344574
2007030806 0.344574
2007030812 0.343021
2007030818 0.342465
2007030900 0.342466
2007030906 0.342132
2007030912 0.34091
2007030918 0.340134
2007031000 0.340134
2007031006 0.339911
2007031012 0.33858
2007031018 0.338137
2007031100 0.337914
2007031106 0.337692
2007031112 0.336804
2007031118 0.336252
2007031200 0.33614
2007031206 0.33603
2007031212 0.335363
2007031218 0.335142
2007031300 0.335254
2007031306 0.335254
2007031312 0.334811
2007031318 0.334701
2007031400 0.334813
2007031406 0.334703
2007031412 0.334038
2007031418 0.333706
2007031500 0.333818
2007031506 0.334039
2007031512 0.333376
2007031518 0.333266
2007031600 0.333267
2007031606 0.333268
2007031612 0.33338
2007031618 0.333605
2007031700 0.333717
2007031706 0.333827
2007031712 0.333828
2007031718 0.333825
2007031800 0.334049
2007031806 0.334383
2007031812 0.334271
2007031818 0.334715
2007031900 0.334938
2007031906 0.334827
2007031912 0.334381
2007031918 0.334602
2007032000 0.334602
2007032006 0.334713
2007032012 0.334048
2007032018 0.334048
2007032100 0.334383
2007032106 0.334608
2007032112 0.334054
2007032118 0.334502
2007032200 0.334614
2007032206 0.334837
2007032212 0.334392
2007032218 0.334502
2007032300 0.334502
2007032306 0.334392
2007032312 0.333614
2007032318 0.333282
2007032400 0.333058
2007032406 0.332835
2007032412 0.331392
2007032418 0.331168
2007032500 0.330945
2007032506 0.330612
2007032512 0.329278
2007032518 0.328388
2007032600 0.328166
2007032606 0.327834
2007032612 0.326501
2007032618 0.325611
2007032700 0.325501
2007032706 0.325056
2007032712 0.323501
2007032718 0.322945
2007032800 0.322611
2007032806 0.322166
2007032812 0.320612
2007032818 0.319833
2007032900 0.319723
2007032906 0.319278
2007032912 0.317832
2007032918 0.317278
2007033000 0.316943
2007033006 0.316499
2007033012 0.315167
2007033018 0.314608
2007033100 0.314386
2007033106 0.313944
2007033112 0.312832
2007033118 0.312275
2007040100 0.312164
2007040106 0.311832
2007040112 0.310717
2007040118 0.310273
2007040200 0.31005
2007040206 0.309717
2007040212 0.308493
2007040218 0.307828
2007040300 0.307716
2007040306 0.307383
2007040312 0.306383
2007040318 0.305383
2007040400 0.305383
2007040406 0.304938
2007040412 0.303604
2007040418 0.30305
2007040500 0.302715
2007040506 0.302383
2007040512 0.301051
2007040518 0.300493
2007040600 0.300162
2007040606 0.299938
2007040612 0.298604
2007040618 0.298159
2007040700 0.297715
2007040706 0.297381
2007040712 0.296267
2007040718 0.295933
2007040800 0.295599
2007040806 0.295597
2007040812 0.294927
2007040818 0.294703
2007040900 0.294147
2007040906 0.294035
2007040912 0.293363
2007040918 0.29336
2007041000 0.29347
2007041006 0.293578
2007041012 0.293684
2007041018 0.294233
2007041100 0.294119
2007041106 0.294339
2007041112 0.294893
2007041118 0.295334
2007041200 0.295445
2007041206 0.295446
2007041212 0.295334
2007041218 0.295002
2007041300 0.29489
2007041306 0.29467
2007041312 0.294004
2007041318 0.293448
2007041400 0.293227
2007041406 0.292894
2007041412 0.291673
2007041418 0.291228
2007041500 0.290784
2007041506 0.290453
2007041512 0.289452
2007041518 0.289006
2007041600 0.288453
2007041606 0.288341
2007041612 0.287563
2007041618 0.286897
2007041700 0.286675
2007041706 0.286565
2007041712 0.285895
2007041718 0.285895
2007041800 0.285562
2007041806 0.285562
2007041812 0.285118
2007041818 0.284785
2007041900 0.284785
2007041906 0.284564
2007041912 0.283897
2007041918 0.283676
2007042000 0.28334
2007042006 0.282899
2007042012 0.282343
2007042018 0.28201
2007042100 0.281786
2007042106 0.281455
2007042112 0.280677
2007042118 0.280343
2007042200 0.2799
2007042206 0.279676
2007042212 0.278898
2007042218 0.278565
2007042300 0.277899
2007042306 0.277677
2007042312 0.2769
2007042318 0.27601
2007042400 0.275788
2007042406 0.275234
2007042412 0.274344
2007042418 0.273567
2007042500 0.273234
2007042506 0.273012
2007042512 0.27168
2007042518 0.271125
2007042600 0.270793
2007042606 0.270346
2007042612 0.269238
2007042618 0.26857
2007042700 0.268348
2007042706 0.267683
2007042712 0.266906
2007042718 0.26646
2007042800 0.266016
2007042806 0.265682
2007042812 0.264902
2007042818 0.264347
2007042900 0.264012
2007042906 0.26379
2007042912 0.26279
2007042918 0.262344
2007043000 0.262011
2007043006 0.261678
2007043012 0.260678
2007043018 0.260122
2007050100 0.25979
2007050106 0.259457
2007050112 0.258457
2007050118 0.2579
2007050200 0.25768
2007050206 0.257013
2007050212 0.256013
2007050218 0.255569
2007050300 0.255125
2007050306 0.254791
2007050312 0.253681
2007050318 0.252793
2007050400 0.252569
2007050406 0.252126
2007050412 0.250904
2007050418 0.250235
2007050500 0.249791
2007050506 0.249236
2007050512 0.24846
2007050518 0.24768
2007050600 0.247346
2007050606 0.246903
2007050612 0.246013
2007050618 0.245235
2007050700 0.244903
2007050706 0.24468
2007050712 0.243571
2007050718 0.243015
2007050800 0.242681
2007050806 0.242349
2007050812 0.241127
2007050818 0.240682
2007050900 0.240349
2007050906 0.239904
2007050912 0.238792
2007050918 0.238127
2007051000 0.237683
2007051006 0.23724
2007051012 0.236461
2007051018 0.235794
2007051100 0.235459
2007051106 0.235016
2007051112 0.234014
2007051118 0.23346
2007051200 0.236467
2007051206 0.236135
2007051212 0.235134
2007051218 0.234578
2007051300 0.234467
2007051306 0.23391
2007051312 0.233023
2007051318 0.232244
2007051400 0.231912
2007051406 0.231467
2007051412 0.230801
2007051418 0.230136
2007051500 0.229689
2007051506 0.229579
2007051512 0.228245
2007051518 0.227689
2007051600 0.227356
2007051606 0.226913
2007051612 0.226023
2007051618 0.225356
2007051700 0.225021
2007051706 0.224579
2007051712 0.223687
2007051718 0.223135
2007051800 0.222689
2007051806 0.222356
2007051812 0.221245
2007051818 0.221023
2007051900 0.220578
2007051906 0.220244
2007051912 0.219244
2007051918 0.218801
2007052000 0.218466
2007052006 0.218023
2007052012 0.217134
2007052018 0.216689
2007052100 0.216245
2007052106 0.215799
2007052112 0.215021
2007052118 0.21469
2007052200 0.214245
2007052206 0.214134
2007052212 0.213021
2007052218 0.21269
2007052300 0.212024
2007052306 0.211914
2007052312 0.211134
2007052318 0.210357
2007052400 0.210024
2007052406 0.210024
2007052412 0.209246
2007052418 0.208579
2007052500 0.208469
2007052506 0.208022
2007052512 0.207577
2007052518 0.207134
2007052600 0.2068
2007052606 0.206578
2007052612 0.206024
2007052618 0.205468
2007052700 0.205357
2007052706 0.205023
2007052712 0.204469
2007052718 0.203911
2007052800 0.20358
2007052806 0.203357
2007052812 0.20258
2007052818 0.202468
2007052900 0.202135
2007052906 0.201914
2007052912 0.201134
2007052918 0.200909
2007053000 0.200577
2007053006 0.200355
2007053012 0.20002
2007053018 0.199467
2007053100 0.199357
2007053106 0.198911
2007053112 0.198579
2007053118 0.19791
2007060100 0.1978
2007060106 0.197579
2007060112 0.196911
2007060118 0.196468
2007060200 0.196245
2007060206 0.196024
2007060212 0.195246
2007060218 0.195136
2007060300 0.194914
2007060306 0.194469
2007060312 0.193692
2007060318 0.193359
2007060400 0.193026
2007060406 0.192915
2007060412 0.192249
2007060418 0.192028
2007060500 0.191582
2007060506 0.191471
2007060512 0.190692
2007060518 0.190472
2007060600 0.190028
2007060606 0.189916
2007060612 0.189361
2007060618 0.189361
2007060700 0.189027
2007060706 0.188695
2007060712 0.187806
2007060718 0.187695
2007060800 0.187361
2007060806 0.187139
2007060812 0.186363
2007060818 0.186141
2007060900 0.185697
2007060906 0.185697
2007060912 0.185029
2007060918 0.184808
2007061000 0.184698
2007061006 0.184362
2007061012 0.18381
2007061018 0.183365
2007061100 0.183253
2007061106 0.183143
2007061112 0.182478
2007061118 0.182031
2007061200 0.181921
2007061206 0.181923
2007061212 0.181143
2007061218 0.181033
2007061300 0.18081
2007061306 0.180367
2007061312 0.180147
2007061318 0.179701
2007061400 0.17959
2007061406 0.17937
2007061412 0.178812
2007061418 0.17837
2007061500 0.178147
2007061506 0.178258
2007061512 0.17748
2007061518 0.17737
2007061600 0.17726
2007061606 0.177149
2007061612 0.176483
2007061618 0.176373
2007061700 0.176038
2007061706 0.175817
2007061712 0.17526
2007061718 0.174706
2007061800 0.174706
2007061806 0.174483
2007061812 0.174263
2007061818 0.173816
2007061900 0.173596
2007061906 0.173596
2007061912 0.172709
2007061918 0.172709
2007062000 0.172599
2007062006 0.172154
2007062012 0.17182
2007062018 0.171599
2007062100 0.171486
2007062106 0.171377
2007062112 0.170822
2007062118 0.1706
2007062200 0.170489
2007062206 0.170267
2007062212 0.169822
2007062218 0.169822
2007062300 0.16938
2007062306 0.169267
2007062312 0.168935
2007062318 0.168714
2007062400 0.168603
2007062406 0.168491
2007062412 0.168159
2007062418 0.167935
2007062500 0.167714
2007062506 0.167604
2007062512 0.167049
2007062518 0.166604
2007062600 0.166604
2007062606 0.166383
2007062612 0.166048
2007062618 0.165717
2007062700 0.165606
2007062706 0.165606
2007062712 0.165162
2007062718 0.16494
2007062800 0.16483
2007062806 0.164607
2007062812 0.164384
2007062818 0.163719
2007062900 0.163829
2007062906 0.163829
2007062912 0.163276
2007062918 0.163053
2007063000 0.162941
2007063006 0.162831
2007063012 0.162609
2007063018 0.162388
2007070100 0.162054
2007070106 0.162054
2007070112 0.161722
2007070118 0.161499
2007070200 0.161388
2007070206 0.161055
2007070212 0.160833
2007070218 0.160611
2007070300 0.160501
2007070306 0.160166
2007070312 0.160056
2007070318 0.159833
2007070400 0.159724
2007070406 0.159613
2007070412 0.159278
2007070418 0.158946
2007070500 0.158835
2007070506 0.158835
2007070512 0.158394
2007070518 0.158057
2007070600 0.158058
2007070606 0.157948
2007070612 0.157726
2007070618 0.157615
2007070700 0.157504
2007070706 0.157282
2007070712 0.157059
2007070718 0.156838
2007070800 0.156727
2007070806 0.156615
2007070812 0.156284
2007070818 0.156061
2007070900 0.156061
2007070906 0.155838
2007070912 0.155617
2007070918 0.155507
2007071000 0.155507
2007071006 0.155395
2007071012 0.154841
2007071018 0.15473
2007071100 0.15473
2007071106 0.15473
2007071112 0.154176
2007071118 0.153951
2007071200 0.154064
2007071206 0.153952
2007071212 0.153399
2007071218 0.153287
2007071300 0.153287
2007071306 0.153065
2007071312 0.152844
2007071318 0.152732
2007071400 0.152732
2007071406 0.15251
2007071412 0.152289
2007071418 0.152289
2007071500 0.152066
2007071506 0.151956
2007071512 0.15151
2007071518 0.1514
2007071600 0.151512
2007071606 0.151402
2007071612 0.151179
2007071618 0.150846
2007071700 0.150734
2007071706 0.150624
2007071712 0.150514
2007071718 0.150291
2007071800 0.150292
2007071806 0.150402
2007071812 0.149736
2007071818 0.149736
2007071900 0.149736
2007071906 0.149515
2007071912 0.149405
2007071918 0.149182
2007072000 0.149182
2007072006 0.149071
2007072012 0.148516
2007072018 0.148516
2007072100 0.148516
2007072106 0.148516
2007072112 0.148403
2007072118 0.148072
2007072200 0.147961
2007072206 0.147961
2007072212 0.147739
2007072218 0.147518
2007072300 0.147407
2007072306 0.147407
2007072312 0.147184
2007072318 0.146963
2007072400 0.146963
2007072406 0.146963
2007072412 0.146631
2007072418 0.146296
2007072500 0.146298
2007072506 0.146298
2007072512 0.146074
2007072518 0.145853
2007072600 0.145853
2007072606 0.145967
2007072612 0.145298
2007072618 0.145298
2007072700 0.145298
2007072706 0.145188
2007072712 0.144967
2007072718 0.144967
2007072800 0.144854
2007072806 0.144853
2007072812 0.144853
2007072818 0.144741
2007072900 0.144741
2007072906 0.144741
2007072912 0.144521
2007072918 0.144521
2007073000 0.144187
2007073006 0.144187
2007073012 0.144077
2007073018 0.144077
2007073100 0.143967
2007073106 0.143857
2007073112 0.143744
2007073118 0.143744
2007080100 0.143633
2007080106 0.143521
2007080112 0.1433
2007080118 0.143079
2007080200 0.14319
2007080206 0.14319
2007080212 0.143079
2007080218 0.143079
2007080300 0.142858
2007080306 0.142857
2007080312 0.142633
2007080318 0.14219
2007080400 0.142412
2007080406 0.142412
2007080412 0.14208
2007080418 0.14208
2007080500 0.14208
2007080506 0.141969
2007080512 0.141859
2007080518 0.141747
2007080600 0.141747
2007080606 0.141524
2007080612 0.141413
2007080618 0.141413
2007080700 0.141413
2007080706 0.141303
2007080712 0.141081
2007080718 0.140861
2007080800 0.140971
2007080806 0.141082
2007080812 0.140749
2007080818 0.140749
2007080900 0.140749
2007080906 0.140639
2007080912 0.140194
2007080918 0.140194
2007081000 0.140194
2007081006 0.140305
2007081012 0.140194
2007081018 0.140194
2007081100 0.140194
2007081106 0.140083
2007081112 0.139862
2007081118 0.139862
2007081200 0.139751
2007081206 0.139751
2007081212 0.13964
2007081218 0.13964
2007081300 0.139527
2007081306 0.139307
2007081312 0.139197
2007081318 0.139197
2007081400 0.139085
2007081406 0.139195
2007081412 0.139085
2007081418 0.138974
2007081500 0.138974
2007081506 0.138864
2007081512 0.138643
2007081518 0.138643
2007081600 0.138643
2007081606 0.138643
2007081612 0.138643
2007081618 0.138643
2007081700 0.138531
2007081706 0.138531
2007081712 0.138197
2007081718 0.138197
2007081800 0.138087
2007081806 0.138087
2007081812 0.138087
2007081818 0.137977
2007081900 0.138087
2007081906 0.137976
2007081912 0.137866
2007081918 0.137643
2007082000 0.137866
2007082006 0.137866
2007082012 0.137422
2007082018 0.137422
2007082100 0.13731
2007082106 0.13731
2007082112 0.137197
2007082118 0.137087
2007082200 0.137087
2007082206 0.137087
2007082212 0.137087
2007082218 0.136976
2007082300 0.136976
2007082306 0.136976
2007082312 0.136865
2007082318 0.136644
2007082400 0.136644
2007082406 0.136865
2007082412 0.136644
2007082418 0.136644
2007082500 0.136642
2007082506 0.136753
2007082512 0.136532
2007082518 0.136532
2007082600 0.136532
2007082606 0.136532
2007082612 0.136307
2007082618 0.136307
2007082700 0.136307
2007082706 0.136307
2007082712 0.135864
2007082718 0.135864
2007082800 0.135864
2007082806 0.135864
2007082812 0.135642
2007082818 0.135531
2007082900 0.135642
2007082906 0.13553
2007082912 0.135419
2007082918 0.135419
2007083000 0.135419
2007083006 0.135419
2007083012 0.135419
2007083018 0.135419
2007083100 0.135419
2007083106 0.135307
2007083112 0.135195
2007083118 0.135085
2007090100 0.135194
2007090106 0.135304
2007090112 0.135194
2007090118 0.135194
2007090200 0.135194
2007090206 0.135304
2007090212 0.135194
2007090218 0.134971
2007090300 0.135194
2007090306 0.135082
2007090312 0.134859
2007090318 0.134859
2007090400 0.135192
2007090406 0.135302
2007090412 0.13519
2007090418 0.134967
2007090500 0.135079
2007090506 0.135191
2007090512 0.134967
2007090518 0.134967
2007090600 0.135079
2007090606 0.135301
2007090612 0.135188
2007090618 0.135076
2007090700 0.134964
2007090706 0.135188
2007090712 0.134964
2007090718 0.134964
2007090800 0.134964
2007090806 0.135188
2007090812 0.135184
2007090818 0.135184
2007090900 0.135072
2007090906 0.135072
2007090912 0.135072
2007090918 0.134851
2007091000 0.134961
2007091006 0.134961
2007091012 0.135071
2007091018 0.135071
2007091100 0.135071
2007091106 0.135181
2007091112 0.135071
2007091118 0.135071
2007091200 0.135071
2007091206 0.135291
2007091212 0.135291
2007091218 0.135291
2007091300 0.135291
2007091306 0.135291
2007091312 0.13518
2007091318 0.13529
2007091400 0.1354
2007091406 0.1354
2007091412 0.1354
2007091418 0.1354
2007091500 0.135288
2007091506 0.135508
2007091512 0.135508
2007091518 0.135508
2007091600 0.135508
2007091606 0.135508
2007091612 0.135508
2007091618 0.135284
2007091700 0.135618
2007091706 0.135728
2007091712 0.135283
2007091718 0.135283
2007091800 0.135283
2007091806 0.135617
2007091812 0.135617
2007091818 0.135616
2007091900 0.135727
2007091906 0.135837
2007091912 0.135616
2007091918 0.135503
2007092000 0.135616
2007092006 0.136058
2007092012 0.135835
2007092018 0.135835
2007092100 0.135835
2007092106 0.135947
2007092112 0.135835
2007092118 0.136055
2007092200 0.136055
2007092206 0.136055
2007092212 0.136279
2007092218 0.136279
2007092300 0.1365
2007092306 0.13661
2007092312 0.1365
2007092318 0.13661
2007092400 0.13661
2007092406 0.13661
2007092412 0.136498
2007092418 0.136498
2007092500 0.136832
2007092506 0.136942
2007092512 0.136943
2007092518 0.136943
2007092600 0.137275
2007092606 0.137385
2007092612 0.137385
2007092618 0.137607
2007092700 0.137719
2007092706 0.13783
2007092712 0.138161
2007092718 0.138161
2007092800 0.138161
2007092806 0.138383
2007092812 0.138496
2007092818 0.138496
2007092900 0.138938
2007092906 0.138938
2007092912 0.138827
2007092918 0.138827
2007093000 0.139161
2007093006 0.139494
2007093012 0.139491
2007093018 0.139491
2007100100 0.139601
2007100106 0.139936
2007100112 0.139936
2007100118 0.140268
2007100200 0.140268
2007100206 0.140824
2007100212 0.140824
2007100218 0.141267
2007100300 0.141378
2007100306 0.141598
2007100312 0.14171
2007100318 0.141822
2007100400 0.142155
2007100406 0.142155
2007100412 0.142267
2007100418 0.142487
2007100500 0.14271
2007100506 0.142821
2007100512 0.142931
2007100518 0.142934
2007100600 0.143156
2007100606 0.143598
2007100612 0.143488
2007100618 0.1436
2007100700 0.143822
2007100706 0.144155
2007100712 0.144045
2007100718 0.144044
2007100800 0.144489
2007100806 0.144711
2007100812 0.144598
2007100818 0.14471
2007100900 0.144822
2007100906 0.145488
2007100912 0.145265
2007100918 0.145377
2007101000 0.14571
2007101006 0.146045
2007101012 0.145934
2007101018 0.146044
2007101100 0.146489
2007101106 0.146934
2007101112 0.1466
2007101118 0.146824
2007101200 0.147045
2007101206 0.147379
2007101212 0.147377
2007101218 0.1476
2007101300 0.147824
2007101306 0.147934
2007101312 0.148157
2007101318 0.148268
2007101400 0.1486
2007101406 0.148824
2007101412 0.148714
2007101418 0.148936
2007101500 0.149047
2007101506 0.14949
2007101512 0.149602
2007101518 0.149602
2007101600 0.149936
2007101606 0.150159
2007101612 0.150159
2007101618 0.150269
2007101700 0.150602
2007101706 0.150936
2007101712 0.151047
2007101718 0.151158
2007101800 0.15138
2007101806 0.151936
2007101812 0.151825
2007101818 0.151826
2007101900 0.15238
2007101906 0.152491
2007101912 0.152715
2007101918 0.153047
2007102000 0.153268
2007102006 0.153937
2007102012 0.153824
2007102018 0.154047
2007102100 0.154714
2007102106 0.155268
2007102112 0.15549
2007102118 0.155824
2007102200 0.156155
2007102206 0.156711
2007102212 0.157041
2007102218 0.157707
2007102300 0.158262
2007102306 0.158812
2007102312 0.159476
2007102318 0.159918
2007102400 0.160362
2007102406 0.161028
2007102412 0.161361
2007102418 0.161693
2007102500 0.162027
2007102506 0.16236
2007102512 0.162581
2007102518 0.163136
2007102600 0.163579
2007102606 0.164026
2007102612 0.164135
2007102618 0.164581
2007102700 0.165024
2007102706 0.165579
2007102712 0.165689
2007102718 0.166245
2007102800 0.166355
2007102806 0.167023
2007102812 0.166912
2007102818 0.167356
2007102900 0.168024
2007102906 0.168356
2007102912 0.168469
2007102918 0.168802
2007103000 0.169246
2007103006 0.169801
2007103012 0.169913
2007103018 0.170245
2007103100 0.171023
2007103106 0.171356
2007103112 0.171358
2007103118 0.172024
2007110100 0.172466
2007110106 0.173024
2007110112 0.173244
2007110118 0.1738
2007110200 0.174579
2007110206 0.175021
2007110212 0.175465
2007110218 0.176131
2007110300 0.176798
2007110306 0.177574
2007110312 0.178242
2007110318 0.179243
2007110400 0.180246
2007110406 0.181022
2007110412 0.182022
2007110418 0.18302
2007110500 0.184018
2007110506 0.185129
2007110512 0.185905
2007110518 0.186679
2007110600 0.187455
2007110606 0.188122
2007110612 0.188232
2007110618 0.18912
2007110700 0.189675
2007110706 0.190232
2007110712 0.190453
2007110718 0.190896
2007110800 0.191564
2007110806 0.192119
2007110812 0.192451
2007110818 0.193005
2007110900 0.193559
2007110906 0.194337
2007110912 0.194337
2007110918 0.194892
2007111000 0.195671
2007111006 0.196225
2007111012 0.196337
2007111018 0.197004
2007111100 0.197893
2007111106 0.198558
2007111112 0.198894
2007111118 0.199448
2007111200 0.200337
2007111206 0.200892
2007111212 0.201448
2007111218 0.201892
2007111300 0.203225
2007111306 0.204003
2007111312 0.20478
2007111318 0.205224
2007111400 0.206336
2007111406 0.207226
2007111412 0.207671
2007111418 0.208116
2007111500 0.208781
2007111506 0.209671
2007111512 0.210004
2007111518 0.210335
2007111600 0.211225
2007111606 0.211892
2007111612 0.211892
2007111618 0.212335
2007111700 0.213004
2007111706 0.213556
2007111712 0.213669
2007111718 0.214002
2007111800 0.21478
2007111806 0.215445
2007111812 0.215445
2007111818 0.215889
2007111900 0.216668
2007111906 0.217446
2007111912 0.217555
2007111918 0.218332
2007112000 0.21922
2007112006 0.219778
2007112012 0.219997
2007112018 0.220552
2007112100 0.22144
2007112106 0.222218
2007112112 0.222877
2007112118 0.224094
2007112200 0.225199
2007112206 0.226858
2007112212 0.22785
2007112218 0.229508
2007112300 0.231056
2007112306 0.232382
2007112312 0.233934
2007112318 0.235264
2007112400 0.236376
2007112406 0.237374
2007112412 0.238597
2007112418 0.240152
2007112500 0.241374
2007112506 0.242819
2007112512 0.244043
2007112518 0.245597
2007112600 0.246933
2007112606 0.248266
2007112612 0.250265
2007112618 0.252484
2007112700 0.255037
2007112706 0.258365
2007112712 0.261247
2007112718 0.26502
2007112800 0.26724
2007112806 0.269015
2007112812 0.271234
2007112818 0.274122
2007112900 0.276896
2007112906 0.278894
2007112912 0.281114
2007112918 0.284113
2007113000 0.286111
2007113006 0.287997
2007113012 0.289883
2007113018 0.292438
2007120100 0.293882
2007120106 0.295435
2007120112 0.29677
2007120118 0.299549
2007120200 0.301104
2007120206 0.302661
2007120212 0.304218
2007120218 0.306106
2007120300 0.307218
2007120306 0.307998
2007120312 0.308993
2007120318 0.310324
2007120400 0.310992
2007120406 0.311769
2007120412 0.312655
2007120418 0.313765
2007120500 0.314764
2007120506 0.315654
2007120512 0.316541
2007120518 0.317653
2007120600 0.318318
2007120606 0.318986
2007120612 0.319543
2007120618 0.320207
2007120700 0.320542
2007120706 0.32132
2007120712 0.321989
2007120718 0.322656
2007120800 0.323438
2007120806 0.324105
2007120812 0.32544
2007120818 0.327108
2007120900 0.328221
2007120906 0.329221
2007120912 0.330223
2007120918 0.331555
2007121000 0.332667
2007121006 0.333336
2007121012 0.334114
2007121018 0.33567
2007121100 0.336338
2007121106 0.337005
2007121112 0.337227
2007121118 0.337561
2007121200 0.338116
2007121206 0.33845
2007121212 0.338448
2007121218 0.338782
2007121300 0.339447
2007121306 0.339449
2007121312 0.339335
2007121318 0.339666
2007121400 0.34
2007121406 0.340555
2007121412 0.340222
2007121418 0.340553
2007121500 0.340996
2007121506 0.341441
2007121512 0.341882
2007121518 0.342991
2007121600 0.343546
2007121606 0.34421
2007121612 0.344875
2007121618 0.345427
2007121700 0.346205
2007121706 0.347095
2007121712 0.347984
2007121718 0.349212
2007121800 0.350105
2007121806 0.351107
2007121812 0.352335
2007121818 0.354227
2007121900 0.355227
2007121906 0.355786
2007121912 0.356785
2007121918 0.358117
2007122000 0.358785
2007122006 0.35901
2007122012 0.359345
2007122018 0.360012
2007122100 0.360348
2007122106 0.360461
2007122112 0.360459
2007122118 0.361014
2007122200 0.361349
2007122206 0.361349
2007122212 0.361125
2007122218 0.361015
2007122300 0.361349
2007122306 0.361129
2007122312 0.360574
2007122318 0.360574
2007122400 0.360354
2007122406 0.360131
2007122412 0.359242
2007122418 0.358909
2007122500 0.358796
2007122506 0.358685
2007122512 0.358131
2007122518 0.357795
2007122600 0.357797
2007122606 0.357799
2007122612 0.357353
2007122618 0.357129
2007122700 0.357019
2007122706 0.357019
2007122712 0.356352
2007122718 0.356019
2007122800 0.356129
2007122806 0.356018
2007122812 0.355348
2007122818 0.355123
2007122900 0.355123
2007122906 0.355123
2007122912 0.354342
2007122918 0.354342
2007123000 0.354232
2007123006 0.354232
2007123012 0.353344
2007123018 0.352897
2007123100 0.352897
2007123106 0.352677
2007123112 0.351789
2007123118 0.351234
2008010100 0.351234
2008010106 0.351014
2008010112 0.350127
2008010118 0.349793
2008010200 0.349793
2008010206 0.349684
2008010212 0.348798
2008010218 0.348576
2008010300 0.348578
2008010306 0.34869
2008010312 0.347471
2008010318 0.346915
2008010400 0.346915
2008010406 0.346805
2008010412 0.345362
2008010418 0.344807
2008010500 0.344476
2008010506 0.344476
2008010512 0.34281
2008010518 0.342033
2008010600 0.342033
2008010606 0.341923
2008010612 0.340922
2008010618 0.34092
2008010700 0.341142
2008010706 0.341252
2008010712 0.341692
2008010718 0.342906
2008010800 0.343569
2008010806 0.344341
2008010812 0.345338
2008010818 0.346776
2008010900 0.347443
2008010906 0.347779
2008010912 0.348336
2008010918 0.349667
2008011000 0.350002
2008011006 0.350335
2008011012 0.350445
2008011018 0.350998
2008011100 0.351329
2008011106 0.351442
2008011112 0.350775
2008011118 0.350663
2008011200 0.350884
2008011206 0.350885
2008011212 0.349993
2008011218 0.349879
2008011300 0.349658
2008011306 0.349767
2008011312 0.348877
2008011318 0.349098
2008011400 0.348875
2008011406 0.348653
2008011412 0.347543
2008011418 0.346765
2008011500 0.346211
2008011506 0.345991
2008011512 0.344546
2008011518 0.343882
2008011600 0.343771
2008011606 0.343439
2008011612 0.34277
2008011618 0.342878
2008011700 0.343101
2008011706 0.343212
2008011712 0.343098
2008011718 0.343208
2008011800 0.343541
2008011806 0.343541
2008011812 0.343319
2008011818 0.343208
2008011900 0.343209
2008011906 0.34321
2008011912 0.34321
2008011918 0.343433
2008012000 0.343879
2008012006 0.343879
2008012012 0.34399
2008012018 0.344102
2008012100 0.343882
2008012106 0.343994
2008012112 0.344105
2008012118 0.34466
2008012200 0.345656
2008012206 0.346434
2008012212 0.346988
2008012218 0.347874
2008012300 0.348431
2008012306 0.348432
2008012312 0.348655
2008012318 0.3491
2008012400 0.349212
2008012406 0.349324
2008012412 0.349326
2008012418 0.349769
2008012500 0.350213
2008012506 0.350436
2008012512 0.350544
2008012518 0.351318
2008012600 0.351539
2008012606 0.35165
2008012612 0.351315
2008012618 0.351975
2008012700 0.352305
2008012706 0.352749
2008012712 0.352414
2008012718 0.353079
2008012800 0.353301
2008012806 0.353636
2008012812 0.353191
2008012818 0.353634
2008012900 0.353524
2008012906 0.353524
2008012912 0.353191
2008012918 0.353301
2008013000 0.353412
2008013006 0.353302
2008013012 0.352967
2008013018 0.352857
2008013100 0.353299
2008013106 0.353958
2008013112 0.354618
2008013118 0.355391
2008020100 0.356611
2008020106 0.357387
2008020112 0.357942
2008020118 0.359391
2008020200 0.36006
2008020206 0.360067
2008020212 0.359845
2008020218 0.360291
2008020300 0.360514
2008020306 0.360738
2008020312 0.360629
2008020318 0.360852
2008020400 0.360856
2008020406 0.360858
2008020412 0.360859
2008020418 0.361524
2008020500 0.361524
2008020506 0.361637
2008020512 0.361857
2008020518 0.362299
2008020600 0.362746
2008020606 0.362749
2008020612 0.362639
2008020618 0.362641
2008020700 0.362864
2008020706 0.362755
2008020712 0.362202
2008020718 0.361982
2008020800 0.361874
2008020806 0.361653
2008020812 0.360545
2008020818 0.360214
2008020900 0.359882
2008020906 0.359551
2008020912 0.358553
2008020918 0.358221
2008021000 0.358112
2008021006 0.35778
2008021012 0.357783
2008021018 0.358009
2008021100 0.358011
