YYYYMMDDHH soilw0-10cm
2004041418 0.312673
2004041500 0.312117
2004041506 0.310785
2004041512 0.304126
2004041518 0.302569
2004041600 0.302788
2004041606 0.3019
2004041612 0.296248
2004041618 0.295024
2004041700 0.295353
2004041706 0.29502
2004041712 0.28892
2004041718 0.288029
2004041800 0.289136
2004041806 0.288691
2004041812 0.283696
2004041818 0.28336
2004041900 0.284134
2004041906 0.283911
2004041912 0.278814
2004041918 0.278258
2004042000 0.27881
2004042006 0.278807
2004042012 0.274709
2004042018 0.274041
2004042100 0.27415
2004042106 0.27426
2004042112 0.270825
2004042118 0.269491
2004042200 0.270376
2004042206 0.270262
2004042212 0.267491
2004042218 0.267047
2004042300 0.268373
2004042306 0.268482
2004042312 0.266604
2004042318 0.265827
2004042400 0.268172
2004042406 0.268169
2004042412 0.265839
2004042418 0.264842
2004042500 0.265394
2004042506 0.265169
2004042512 0.262949
2004042518 0.262394
2004042600 0.2646
2004042606 0.265478
2004042612 0.26326
2004042618 0.265811
2004042700 0.275336
2004042706 0.282511
2004042712 0.278633
2004042718 0.280965
2004042800 0.279968
2004042806 0.279087
2004042812 0.279648
2004042818 0.278093
2004042900 0.277319
2004042906 0.27621
2004042912 0.271229
2004042918 0.269234
2004043000 0.269234
2004043006 0.268233
2004043012 0.265023
2004043018 0.263582
2004050100 0.263136
2004050106 0.262471
2004050112 0.260033
2004050118 0.258703
2004050200 0.258591
2004050206 0.258146
2004050212 0.2566
2004050218 0.255489
2004050300 0.255377
2004050306 0.254935
2004050312 0.25327
2004050318 0.252161
2004050400 0.252051
2004050406 0.25183
2004050412 0.250497
2004050418 0.249721
2004050500 0.249721
2004050506 0.249725
2004050512 0.248169
2004050518 0.247393
2004050600 0.247059
2004050606 0.246726
2004050612 0.245393
2004050618 0.244616
2004050700 0.244061
2004050706 0.243949
2004050712 0.242951
2004050718 0.242173
2004050800 0.241949
2004050806 0.241394
2004050812 0.240394
2004050818 0.239617
2004050900 0.239616
2004050906 0.239283
2004050912 0.238395
2004050918 0.237726
2004051000 0.238497
2004051006 0.238387
2004051012 0.237277
2004051018 0.236831
2004051100 0.236719
2004051106 0.236491
2004051112 0.235491
2004051118 0.234827
2004051200 0.235155
2004051206 0.234601
2004051212 0.233601
2004051218 0.233157
2004051300 0.232601
2004051306 0.232157
2004051312 0.231269
2004051318 0.2306
2004051400 0.2306
2004051406 0.229822
2004051412 0.228822
2004051418 0.229039
2004051500 0.228927
2004051506 0.229144
2004051512 0.228917
2004051518 0.230344
2004051600 0.231774
2004051606 0.238512
2004051612 0.240821
2004051618 0.248681
2004051700 0.248461
2004051706 0.252526
2004051712 0.260255
2004051718 0.274064
2004051800 0.268442
2004051806 0.26502
2004051812 0.267423
2004051818 0.26675
2004051900 0.264324
2004051906 0.262231
2004051912 0.257919
2004051918 0.255488
2004052000 0.254384
2004052006 0.252946
2004052012 0.251061
2004052018 0.250725
2004052100 0.249505
2004052106 0.248403
2004052112 0.247182
2004052118 0.248165
2004052200 0.247392
2004052206 0.246397
2004052212 0.246167
2004052218 0.246823
2004052300 0.246493
2004052306 0.245498
2004052312 0.242186
2004052318 0.240751
2004052400 0.239977
2004052406 0.239092
2004052412 0.236772
2004052418 0.235447
2004052500 0.234892
2004052506 0.23434
2004052512 0.232347
2004052518 0.231464
2004052600 0.230799
2004052606 0.230136
2004052612 0.229248
2004052618 0.229686
2004052700 0.228689
2004052706 0.228248
2004052712 0.226918
2004052718 0.227146
2004052800 0.226928
2004052806 0.228044
2004052812 0.231034
2004052818 0.241759
2004052900 0.243312
2004052906 0.245415
2004052912 0.244304
2004052918 0.244195
2004053000 0.243753
2004053006 0.242981
2004053012 0.240215
2004053018 0.238886
2004053100 0.238332
2004053106 0.237558
2004053112 0.235345
2004053118 0.234015
2004060100 0.233463
2004060106 0.232578
2004060112 0.230916
2004060118 0.229697
2004060200 0.229367
2004060206 0.228702
2004060212 0.22726
2004060218 0.226266
2004060300 0.22582
2004060306 0.225378
2004060312 0.224047
2004060318 0.223494
2004060400 0.222937
2004060406 0.223047
2004060412 0.22414
2004060418 0.234262
2004060500 0.236044
2004060506 0.236161
2004060512 0.233844
2004060518 0.232296
2004060600 0.231963
2004060606 0.231191
2004060612 0.229201
2004060618 0.228546
2004060700 0.22777
2004060706 0.227108
2004060712 0.225558
2004060718 0.224452
2004060800 0.2239
2004060806 0.223459
2004060812 0.22224
2004060818 0.221355
2004060900 0.220803
2004060906 0.220472
2004060912 0.219364
2004060918 0.218589
2004061000 0.218256
2004061006 0.218369
2004061012 0.217152
2004061018 0.216486
2004061100 0.216042
2004061106 0.216047
2004061112 0.215048
2004061118 0.214384
2004061200 0.214051
2004061206 0.214052
2004061212 0.213054
2004061218 0.212611
2004061300 0.212277
2004061306 0.211613
2004061312 0.210725
2004061318 0.21006
2004061400 0.21006
2004061406 0.209616
2004061412 0.208618
2004061418 0.209057
2004061500 0.208723
2004061506 0.208724
2004061512 0.209056
2004061518 0.209161
2004061600 0.209052
2004061606 0.209167
2004061612 0.208167
2004061618 0.207615
2004061700 0.20728
2004061706 0.20695
2004061712 0.206174
2004061718 0.205509
2004061800 0.205398
2004061806 0.204957
2004061812 0.204069
2004061818 0.203626
2004061900 0.203292
2004061906 0.202851
2004061912 0.201851
2004061918 0.201409
2004062000 0.201077
2004062006 0.200854
2004062012 0.200077
2004062018 0.199413
2004062100 0.199301
2004062106 0.199078
2004062112 0.198413
2004062118 0.19819
2004062200 0.198525
2004062206 0.198524
2004062212 0.197968
2004062218 0.197414
2004062300 0.197081
2004062306 0.197083
2004062312 0.196418
2004062318 0.195752
2004062400 0.195642
2004062406 0.19531
2004062412 0.194644
2004062418 0.194089
2004062500 0.194089
2004062506 0.193647
2004062512 0.192981
2004062518 0.192649
2004062600 0.192317
2004062606 0.191983
2004062612 0.191541
2004062618 0.190987
2004062700 0.190765
2004062706 0.190655
2004062712 0.190101
2004062718 0.189767
2004062800 0.189548
2004062806 0.189548
2004062812 0.188884
2004062818 0.188438
2004062900 0.188106
2004062906 0.188106
2004062912 0.187442
2004062918 0.186776
2004063000 0.186888
2004063006 0.186668
2004063012 0.186445
2004063018 0.187225
2004070100 0.187114
2004070106 0.186894
2004070112 0.186562
2004070118 0.186676
2004070200 0.186231
2004070206 0.186121
2004070212 0.18579
2004070218 0.185123
2004070300 0.185013
2004070306 0.18479
2004070312 0.184236
2004070318 0.183792
2004070400 0.183682
2004070406 0.18357
2004070412 0.182682
2004070418 0.182682
2004070500 0.182351
2004070506 0.18224
2004070512 0.181463
2004070518 0.181241
2004070600 0.180909
2004070606 0.1808
2004070612 0.180131
2004070618 0.1798
2004070700 0.17969
2004070706 0.179469
2004070712 0.1788
2004070718 0.178357
2004070800 0.178136
2004070806 0.178136
2004070812 0.177581
2004070818 0.177246
2004070900 0.177026
2004070906 0.176805
2004070912 0.176358
2004070918 0.176028
2004071000 0.175694
2004071006 0.175694
2004071012 0.175251
2004071018 0.174806
2004071100 0.174586
2004071106 0.174474
2004071112 0.173918
2004071118 0.173918
2004071200 0.17469
2004071206 0.175129
2004071212 0.175462
2004071218 0.176349
2004071300 0.176348
2004071306 0.176789
2004071312 0.176236
2004071318 0.176123
2004071400 0.176012
2004071406 0.176345
2004071412 0.175902
2004071418 0.175904
2004071500 0.176015
2004071506 0.176015
2004071512 0.175684
2004071518 0.17513
2004071600 0.175463
2004071606 0.175463
2004071612 0.175353
2004071618 0.175022
2004071700 0.175135
2004071706 0.174911
2004071712 0.174137
2004071718 0.174026
2004071800 0.173915
2004071806 0.173585
2004071812 0.173026
2004071818 0.172805
2004071900 0.172584
2004071906 0.172473
2004071912 0.171808
2004071918 0.171696
2004072000 0.171584
2004072006 0.171363
2004072012 0.171031
2004072018 0.1718
2004072100 0.171909
2004072106 0.172128
2004072112 0.172565
2004072118 0.172342
2004072200 0.172231
2004072206 0.172008
2004072212 0.171454
2004072218 0.171123
2004072300 0.170898
2004072306 0.170788
2004072312 0.170236
2004072318 0.169679
2004072400 0.169569
2004072406 0.16946
2004072412 0.169016
2004072418 0.168685
2004072500 0.168464
2004072506 0.168352
2004072512 0.168018
2004072518 0.167577
2004072600 0.167466
2004072606 0.167466
2004072612 0.16702
2004072618 0.166689
2004072700 0.166579
2004072706 0.166466
2004072712 0.166245
2004072718 0.165911
2004072800 0.165689
2004072806 0.165799
2004072812 0.165579
2004072818 0.165247
2004072900 0.165246
2004072906 0.165576
2004072912 0.165021
2004072918 0.164911
2004073000 0.164688
2004073006 0.165132
2004073012 0.164579
2004073018 0.164357
2004073100 0.164245
2004073106 0.164135
2004073112 0.163802
2004073118 0.16347
2004080100 0.163249
2004080106 0.163249
2004080112 0.162806
2004080118 0.162472
2004080200 0.162362
2004080206 0.162139
2004080212 0.161698
2004080218 0.161474
2004080300 0.161587
2004080306 0.161477
2004080312 0.16081
2004080318 0.160589
2004080400 0.160366
2004080406 0.160256
2004080412 0.160145
2004080418 0.159703
2004080500 0.159703
2004080506 0.159593
2004080512 0.159371
2004080518 0.159038
2004080600 0.158926
2004080606 0.158816
2004080612 0.158373
2004080618 0.158373
2004080700 0.158262
2004080706 0.157931
2004080712 0.157709
2004080718 0.157485
2004080800 0.157485
2004080806 0.157264
2004080812 0.156821
2004080818 0.156599
2004080900 0.156489
2004080906 0.156378
2004080912 0.156045
2004080918 0.155714
2004081000 0.15549
2004081006 0.155712
2004081012 0.155268
2004081018 0.155045
2004081100 0.154935
2004081106 0.154935
2004081112 0.154492
2004081118 0.154492
2004081200 0.154382
2004081206 0.154271
2004081212 0.154049
2004081218 0.153716
2004081300 0.153495
2004081306 0.153382
2004081312 0.153161
2004081318 0.153049
2004081400 0.152939
2004081406 0.152941
2004081412 0.152718
2004081418 0.152497
2004081500 0.152497
2004081506 0.152497
2004081512 0.152276
2004081518 0.152054
2004081600 0.151942
2004081606 0.15183
2004081612 0.151608
2004081618 0.151276
2004081700 0.151166
2004081706 0.151166
2004081712 0.150944
2004081718 0.150832
2004081800 0.150721
2004081806 0.150721
2004081812 0.15028
2004081818 0.15028
2004081900 0.150169
2004081906 0.149944
2004081912 0.149501
2004081918 0.149501
2004082000 0.149501
2004082006 0.149391
2004082012 0.148948
2004082018 0.148838
2004082100 0.148838
2004082106 0.149059
2004082112 0.148725
2004082118 0.148725
2004082200 0.148725
2004082206 0.149059
2004082212 0.148279
2004082218 0.148059
2004082300 0.148059
2004082306 0.14828
2004082312 0.14817
2004082318 0.148059
2004082400 0.147948
2004082406 0.148059
2004082412 0.147504
2004082418 0.147504
2004082500 0.147504
2004082506 0.147504
2004082512 0.147062
2004082518 0.146725
2004082600 0.146725
2004082606 0.146725
2004082612 0.146283
2004082618 0.146171
2004082700 0.146283
2004082706 0.146172
2004082712 0.145839
2004082718 0.145839
2004082800 0.145839
2004082806 0.145839
2004082812 0.145506
2004082818 0.145396
2004082900 0.145285
2004082906 0.145173
2004082912 0.144727
2004082918 0.144617
2004083000 0.144617
2004083006 0.144617
2004083012 0.144394
2004083018 0.144062
2004083100 0.144062
2004083106 0.144062
2004083112 0.145284
2004083118 0.145173
2004090100 0.145173
2004090106 0.145173
2004090112 0.144729
2004090118 0.144729
2004090200 0.144729
2004090206 0.144841
2004090212 0.144395
2004090218 0.144174
2004090300 0.144395
2004090306 0.144284
2004090312 0.143841
2004090318 0.143841
2004090400 0.14384
2004090406 0.14384
2004090412 0.143506
2004090418 0.143396
2004090500 0.143396
2004090506 0.143616
2004090512 0.143174
2004090518 0.142951
2004090600 0.143061
2004090606 0.143284
2004090612 0.142951
2004090618 0.14273
2004090700 0.14306
2004090706 0.14306
2004090712 0.142838
2004090718 0.142726
2004090800 0.142614
2004090806 0.142614
2004090812 0.142391
2004090818 0.14217
2004090900 0.142391
2004090906 0.142613
2004090912 0.142501
2004090918 0.142501
2004091000 0.142501
2004091006 0.142611
2004091012 0.142389
2004091018 0.142168
2004091100 0.142389
2004091106 0.142389
2004091112 0.142165
2004091118 0.142165
2004091200 0.142165
2004091206 0.142497
2004091212 0.142164
2004091218 0.142164
2004091300 0.142164
2004091306 0.142164
2004091312 0.14194
2004091318 0.141495
2004091400 0.141719
2004091406 0.141939
2004091412 0.141715
2004091418 0.141604
2004091500 0.141714
2004091506 0.141714
2004091512 0.141714
2004091518 0.141604
2004091600 0.141604
2004091606 0.141714
2004091612 0.141714
2004091618 0.141491
2004091700 0.141492
2004091706 0.141713
2004091712 0.14138
2004091718 0.14138
2004091800 0.14149
2004091806 0.141821
2004091812 0.14171
2004091818 0.141599
2004091900 0.141599
2004091906 0.141599
2004091912 0.141487
2004091918 0.141487
2004092000 0.141487
2004092006 0.141487
2004092012 0.141375
2004092018 0.141375
2004092100 0.141819
2004092106 0.141931
2004092112 0.141821
2004092118 0.141818
2004092200 0.142372
2004092206 0.142703
2004092212 0.142592
2004092218 0.14237
2004092300 0.142592
2004092306 0.143033
2004092312 0.142922
2004092318 0.142922
2004092400 0.143034
2004092406 0.143368
2004092412 0.143147
2004092418 0.143034
2004092500 0.143147
2004092506 0.143369
2004092512 0.143146
2004092518 0.143146
2004092600 0.143146
2004092606 0.14348
2004092612 0.14348
2004092618 0.143479
2004092700 0.14359
2004092706 0.143702
2004092712 0.14348
2004092718 0.143701
2004092800 0.143813
2004092806 0.144035
2004092812 0.143815
2004092818 0.143813
2004092900 0.143923
2004092906 0.144145
2004092912 0.144035
2004092918 0.144258
2004093000 0.144258
2004093006 0.144369
2004093012 0.144145
2004093018 0.144145
2004100100 0.144368
2004100106 0.144701
2004100112 0.14459
2004100118 0.14459
2004100200 0.1447
2004100206 0.145143
2004100212 0.145255
2004100218 0.145254
2004100300 0.145366
2004100306 0.145587
2004100312 0.145365
2004100318 0.145477
2004100400 0.14581
2004100406 0.14581
2004100412 0.1457
2004100418 0.145811
2004100500 0.145923
2004100506 0.147027
2004100512 0.147246
2004100518 0.147246
2004100600 0.147911
2004100606 0.151985
2004100612 0.155944
2004100618 0.170473
2004100700 0.182839
2004100706 0.194748
2004100712 0.194673
2004100718 0.20832
2004100800 0.21161
2004100806 0.212977
2004100812 0.214608
2004100818 0.223334
2004100900 0.223235
2004100906 0.224916
2004100912 0.223714
2004100918 0.222721
2004101000 0.222171
2004101006 0.221508
2004101012 0.220069
2004101018 0.218853
2004101100 0.2183
2004101106 0.217415
2004101112 0.216417
2004101118 0.215421
2004101200 0.214978
2004101206 0.214757
2004101212 0.213537
2004101218 0.212764
2004101300 0.21243
2004101306 0.212208
2004101312 0.211211
2004101318 0.210768
2004101400 0.210324
2004101406 0.210213
2004101412 0.209215
2004101418 0.208883
2004101500 0.208662
2004101506 0.208551
2004101512 0.207442
2004101518 0.20722
2004101600 0.207107
2004101606 0.20755
2004101612 0.206773
2004101618 0.20633
2004101700 0.206329
2004101706 0.20622
2004101712 0.205553
2004101718 0.205221
2004101800 0.205112
2004101806 0.205222
2004101812 0.204446
2004101818 0.204225
2004101900 0.204114
2004101906 0.204114
2004101912 0.203449
2004101918 0.203449
2004102000 0.203229
2004102006 0.20488
2004102012 0.205314
2004102018 0.208615
2004102100 0.209947
2004102106 0.210829
2004102112 0.210496
2004102118 0.211047
2004102200 0.211157
2004102206 0.211605
2004102212 0.211051
2004102218 0.210829
2004102300 0.210719
2004102306 0.211053
2004102312 0.210388
2004102318 0.210167
2004102400 0.210169
2004102406 0.210279
2004102412 0.209948
2004102418 0.209838
2004102500 0.210172
2004102506 0.211392
2004102512 0.21172
2004102518 0.212052
2004102600 0.212613
2004102606 0.212837
2004102612 0.212506
2004102618 0.217685
2004102700 0.226933
2004102706 0.245289
2004102712 0.252351
2004102718 0.264058
2004102800 0.266275
2004102806 0.267598
2004102812 0.283291
2004102818 0.299214
2004102900 0.295488
2004102906 0.28741
2004102912 0.27997
2004102918 0.279061
2004103000 0.275522
2004103006 0.271314
2004103012 0.264561
2004103018 0.260685
2004103100 0.259353
2004103106 0.25725
2004103112 0.254044
2004103118 0.252051
2004110100 0.251165
2004110106 0.250605
2004110112 0.248833
2004110118 0.247175
2004110200 0.246177
2004110206 0.244848
2004110212 0.243077
2004110218 0.241859
2004110300 0.241085
2004110306 0.240642
2004110312 0.239204
2004110318 0.238428
2004110400 0.238096
2004110406 0.238099
2004110412 0.236657
2004110418 0.236103
2004110500 0.235994
2004110506 0.235773
2004110512 0.234885
2004110518 0.234555
2004110600 0.234668
2004110606 0.234335
2004110612 0.233337
2004110618 0.233227
2004110700 0.234786
2004110706 0.237663
2004110712 0.239198
2004110718 0.24525
2004110800 0.251311
2004110806 0.250106
2004110812 0.248789
2004110818 0.248793
2004110900 0.248682
2004110906 0.248579
2004110912 0.248802
2004110918 0.25243
2004111000 0.251992
2004111006 0.25078
2004111012 0.248133
2004111018 0.246701
2004111100 0.246152
2004111106 0.245493
2004111112 0.243836
2004111118 0.242954
2004111200 0.242624
2004111206 0.242295
2004111212 0.241518
2004111218 0.240968
2004111300 0.241534
2004111306 0.243552
2004111312 0.242444
2004111318 0.244651
2004111400 0.249397
2004111406 0.255364
2004111412 0.262782
2004111418 0.273506
2004111500 0.274864
2004111506 0.275883
2004111512 0.274259
2004111518 0.284046
2004111600 0.283955
2004111606 0.282303
2004111612 0.284098
2004111618 0.287526
2004111700 0.290506
2004111706 0.28652
2004111712 0.279086
2004111718 0.275973
2004111800 0.274866
2004111806 0.273205
2004111812 0.26833
2004111818 0.267765
2004111900 0.268212
2004111906 0.282014
2004111912 0.284749
2004111918 0.297969
2004112000 0.294547
2004112006 0.307128
2004112012 0.327176
2004112018 0.342522
2004112100 0.342676
2004112106 0.340245
2004112112 0.359155
2004112118 0.367883
2004112200 0.359636
2004112206 0.368161
2004112212 0.375339
2004112218 0.379513
2004112300 0.37011
2004112306 0.357995
2004112312 0.342536
2004112318 0.342712
2004112400 0.337287
2004112406 0.332718
2004112412 0.320167
2004112418 0.320932
2004112500 0.3267
2004112506 0.32335
2004112512 0.311575
2004112518 0.308792
2004112600 0.307694
2004112606 0.30415
2004112612 0.294608
2004112618 0.291822
2004112700 0.293163
2004112706 0.297195
2004112712 0.293512
2004112718 0.313081
2004112800 0.314558
2004112806 0.311549
2004112812 0.315198
2004112818 0.314608
2004112900 0.309405
2004112906 0.306637
2004112912 0.319067
2004112918 0.320192
2004113000 0.317324
2004113006 0.320297
2004113012 0.348047
2004113018 0.368816
2004120100 0.355976
2004120106 0.351846
2004120112 0.375847
2004120118 0.371488
2004120200 0.356506
2004120206 0.349849
2004120212 0.361547
2004120218 0.360949
2004120300 0.350072
2004120306 0.341631
2004120312 0.330957
2004120318 0.329275
2004120400 0.326503
2004120406 0.321838
2004120412 0.310718
2004120418 0.30891
2004120500 0.308579
2004120506 0.305474
2004120512 0.294522
2004120518 0.292731
2004120600 0.29306
2004120606 0.291509
2004120612 0.289051
2004120618 0.289478
2004120700 0.288703
2004120706 0.287929
2004120712 0.287355
2004120718 0.290102
2004120800 0.289331
2004120806 0.290327
2004120812 0.288988
2004120818 0.286792
2004120900 0.290808
2004120906 0.298376
2004120912 0.306835
2004120918 0.318311
2004121000 0.316667
2004121006 0.321311
2004121012 0.329608
2004121018 0.341455
2004121100 0.340736
2004121106 0.342237
2004121112 0.347545
2004121118 0.373259
2004121200 0.371278
2004121206 0.374261
2004121212 0.391969
2004121218 0.383532
2004121300 0.366676
2004121306 0.360695
2004121312 0.381716
2004121318 0.378314
2004121400 0.365111
2004121406 0.363189
2004121412 0.378555
2004121418 0.375127
2004121500 0.362734
2004121506 0.357059
2004121512 0.372994
2004121518 0.365433
2004121600 0.35857
2004121606 0.349915
2004121612 0.351501
2004121618 0.350283
2004121700 0.343648
2004121706 0.34191
2004121712 0.338119
2004121718 0.340191
2004121800 0.340746
2004121806 0.338672
2004121812 0.330672
2004121818 0.333204
2004121900 0.334558
2004121906 0.332035
2004121912 0.335096
2004121918 0.339523
2004122000 0.337205
2004122006 0.333793
2004122012 0.339095
2004122018 0.333547
2004122100 0.332002
2004122106 0.341026
2004122112 0.333134
2004122118 0.339738
2004122200 0.335541
2004122206 0.337748
2004122212 0.355827
2004122218 0.36132
2004122300 0.350283
2004122306 0.344752
2004122312 0.343173
2004122318 0.34204
2004122400 0.337853
2004122406 0.334525
2004122412 0.330849
2004122418 0.332181
2004122500 0.327984
2004122506 0.323778
2004122512 0.314672
2004122518 0.314875
2004122600 0.314664
2004122606 0.312786
2004122612 0.304474
2004122618 0.304806
2004122700 0.306801
2004122706 0.307243
2004122712 0.308409
2004122718 0.309515
2004122800 0.310301
2004122806 0.310413
2004122812 0.310299
2004122818 0.31483
2004122900 0.31352
2004122906 0.311543
2004122912 0.316791
2004122918 0.319454
2004123000 0.318688
2004123006 0.320144
2004123012 0.320103
2004123018 0.317883
2004123100 0.321837
2004123106 0.317868
2004123112 0.310663
2004123118 0.3112
2005010100 0.310763
2005010106 0.310323
2005010112 0.305004
2005010118 0.310631
2005010200 0.315105
2005010206 0.315668
2005010212 0.312995
2005010218 0.328099
2005010300 0.324787
2005010306 0.320788
2005010312 0.322041
2005010318 0.323992
2005010400 0.320347
2005010406 0.317799
2005010412 0.312029
2005010418 0.316332
2005010500 0.315457
2005010506 0.31302
2005010512 0.306031
2005010518 0.304587
2005010600 0.307028
2005010606 0.305698
2005010612 0.304359
2005010618 0.304457
2005010700 0.304898
2005010706 0.303681
2005010712 0.301764
2005010718 0.301872
2005010800 0.302654
2005010806 0.301662
2005010812 0.300408
2005010818 0.302959
2005010900 0.306183
2005010906 0.30497
2005010912 0.306062
2005010918 0.30917
2005011000 0.308644
2005011006 0.309661
2005011012 0.312223
2005011018 0.312881
2005011100 0.317394
2005011106 0.317966
2005011112 0.317252
2005011118 0.321594
2005011200 0.32133
2005011206 0.321646
2005011212 0.332191
2005011218 0.344255
2005011300 0.339158
2005011306 0.3409
2005011312 0.365858
2005011318 0.370156
2005011400 0.366584
2005011406 0.368907
2005011412 0.387654
2005011418 0.390384
2005011500 0.373936
2005011506 0.364832
2005011512 0.395598
2005011518 0.387501
2005011600 0.373055
2005011606 0.364509
2005011612 0.385258
2005011618 0.390475
2005011700 0.374036
2005011706 0.367047
2005011712 0.379471
2005011718 0.375229
2005011800 0.364249
2005011806 0.356035
2005011812 0.362006
2005011818 0.357995
2005011900 0.355334
2005011906 0.348012
2005011912 0.34751
2005011918 0.344834
2005012000 0.342538
2005012006 0.340807
2005012012 0.352596
2005012018 0.344942
2005012100 0.342854
2005012106 0.342855
2005012112 0.363138
2005012118 0.365516
2005012200 0.357959
2005012206 0.351619
2005012212 0.360189
2005012218 0.355953
2005012300 0.352503
2005012306 0.349615
2005012312 0.354337
2005012318 0.351659
2005012400 0.35007
2005012406 0.346406
2005012412 0.35495
2005012418 0.361885
2005012500 0.364704
2005012506 0.36368
2005012512 0.363688
2005012518 0.358038
2005012600 0.353812
2005012606 0.352393
2005012612 0.360161
2005012618 0.369505
2005012700 0.366898
2005012706 0.3649
2005012712 0.389431
2005012718 0.379117
2005012800 0.369678
2005012806 0.362346
2005012812 0.366969
2005012818 0.3677
2005012900 0.36306
2005012906 0.357976
2005012912 0.35998
2005012918 0.361107
2005013000 0.363116
2005013006 0.362135
2005013012 0.378957
2005013018 0.382988
2005013100 0.374016
2005013106 0.369168
2005013112 0.383395
2005013118 0.391496
2005020100 0.383932
2005020106 0.380566
2005020112 0.384327
2005020118 0.374679
2005020200 0.365911
2005020206 0.357694
2005020212 0.362561
2005020218 0.360557
2005020300 0.353899
2005020306 0.347907
2005020312 0.3438
2005020318 0.340128
2005020400 0.337682
2005020406 0.335236
2005020412 0.328557
2005020418 0.327658
2005020500 0.332089
2005020506 0.330541
2005020512 0.329611
2005020518 0.33247
2005020600 0.337141
2005020606 0.334951
2005020612 0.341952
2005020618 0.347585
2005020700 0.346724
2005020706 0.340517
2005020712 0.327546
2005020718 0.324213
2005020800 0.32432
2005020806 0.322653
2005020812 0.312231
2005020818 0.310676
2005020900 0.313443
2005020906 0.314109
2005020912 0.304019
2005020918 0.303906
2005021000 0.306895
2005021006 0.308891
2005021012 0.300908
2005021018 0.302357
2005021100 0.305125
2005021106 0.306901
2005021112 0.302708
2005021118 0.312039
2005021200 0.327301
2005021206 0.342344
2005021212 0.366164
2005021218 0.390996
2005021300 0.372913
2005021306 0.386041
2005021312 0.395465
2005021318 0.396402
2005021400 0.384711
2005021406 0.384605
2005021412 0.408113
2005021418 0.397876
2005021500 0.383732
2005021506 0.378283
2005021512 0.404102
2005021518 0.389474
2005021600 0.376892
2005021606 0.383232
2005021612 0.40954
2005021618 0.396301
2005021700 0.385752
2005021706 0.379047
2005021712 0.405135
2005021718 0.394494
2005021800 0.381178
2005021806 0.373846
2005021812 0.365665
2005021818 0.366294
2005021900 0.36132
2005021906 0.356335
2005021912 0.359551
2005021918 0.354347
2005022000 0.355249
2005022006 0.35766
2005022012 0.361959
2005022018 0.369076
2005022100 0.365584
2005022106 0.376413
2005022112 0.378542
2005022118 0.374907
2005022200 0.36814
2005022206 0.36438
2005022212 0.380687
2005022218 0.377318
2005022300 0.370534
2005022306 0.367554
2005022312 0.367841
2005022318 0.375712
2005022400 0.368911
2005022406 0.363895
2005022412 0.37276
2005022418 0.372624
2005022500 0.366486
2005022506 0.361131
2005022512 0.354845
2005022518 0.351515
2005022600 0.352949
2005022606 0.351622
2005022612 0.352635
2005022618 0.354528
2005022700 0.351871
2005022706 0.351801
2005022712 0.353352
2005022718 0.351128
2005022800 0.34857
2005022806 0.346565
2005022812 0.353421
2005022818 0.353197
2005030100 0.350427
2005030106 0.351318
2005030112 0.356702
2005030118 0.357581
2005030200 0.354254
2005030206 0.357138
2005030212 0.367842
2005030218 0.363641
2005030300 0.363414
2005030306 0.35888
2005030312 0.350768
2005030318 0.354855
2005030400 0.350556
2005030406 0.346924
2005030412 0.339716
2005030418 0.350452
2005030500 0.348604
2005030506 0.345846
2005030512 0.356405
2005030518 0.367573
2005030600 0.362819
2005030606 0.35584
2005030612 0.362368
2005030618 0.372626
2005030700 0.365924
2005030706 0.360363
2005030712 0.365129
2005030718 0.36633
2005030800 0.361886
2005030806 0.354912
2005030812 0.359012
2005030818 0.367256
2005030900 0.362608
2005030906 0.356063
2005030912 0.369888
2005030918 0.367689
2005031000 0.369659
2005031006 0.359681
2005031012 0.353214
2005031018 0.350554
2005031100 0.351313
2005031106 0.348001
2005031112 0.347663
2005031118 0.360587
2005031200 0.35417
2005031206 0.351317
2005031212 0.374476
2005031218 0.376069
2005031300 0.371508
2005031306 0.371879
2005031312 0.396528
2005031318 0.387304
2005031400 0.377179
2005031406 0.37153
2005031412 0.389606
2005031418 0.385035
2005031500 0.376132
2005031506 0.374791
2005031512 0.384004
2005031518 0.37841
2005031600 0.370408
2005031606 0.363631
2005031612 0.352961
2005031618 0.349515
2005031700 0.348846
2005031706 0.346956
2005031712 0.335614
2005031718 0.336481
2005031800 0.337371
2005031806 0.336928
2005031812 0.345352
2005031818 0.34911
2005031900 0.346679
2005031906 0.343575
2005031912 0.360054
2005031918 0.363329
2005032000 0.365434
2005032006 0.366663
2005032012 0.386669
2005032018 0.375796
2005032100 0.374466
2005032106 0.369047
2005032112 0.365299
2005032118 0.366964
2005032200 0.361857
2005032206 0.356634
2005032212 0.35251
2005032218 0.343656
2005032300 0.343431
2005032306 0.341534
2005032312 0.332877
2005032318 0.332747
2005032400 0.332961
2005032406 0.332176
2005032412 0.324823
2005032418 0.324591
2005032500 0.326145
2005032506 0.326693
2005032512 0.326872
2005032518 0.326215
2005032600 0.334742
2005032606 0.334639
2005032612 0.336577
2005032618 0.341978
2005032700 0.340653
2005032706 0.338437
2005032712 0.353033
2005032718 0.355054
2005032800 0.349856
2005032806 0.346196
2005032812 0.361342
2005032818 0.365477
2005032900 0.359702
2005032906 0.355156
2005032912 0.355016
2005032918 0.359361
2005033000 0.355452
